epoch (ms),time (03:00),elapsed (s),w (number),x (number),y (number), z (number)
1706108645991,2024-01-24T17:04:05.991,36.180,0.657,0.746,0.108,-0.000
1706108646001,2024-01-24T17:04:06.001,36.190,0.657,0.746,0.108,-0.000
1706108646011,2024-01-24T17:04:06.011,36.200,0.657,0.746,0.108,-0.000
1706108646021,2024-01-24T17:04:06.021,36.210,0.657,0.746,0.108,-0.000
1706108646031,2024-01-24T17:04:06.031,36.220,0.657,0.746,0.108,-0.000
1706108646041,2024-01-24T17:04:06.041,36.230,0.657,0.746,0.108,-0.000
1706108646051,2024-01-24T17:04:06.051,36.240,0.657,0.746,0.108,-0.000
1706108646061,2024-01-24T17:04:06.061,36.250,0.657,0.746,0.108,-0.000
1706108646071,2024-01-24T17:04:06.071,36.260,0.657,0.746,0.108,-0.000
1706108646081,2024-01-24T17:04:06.081,36.270,0.657,0.746,0.108,-0.000
1706108646091,2024-01-24T17:04:06.091,36.280,0.657,0.746,0.108,-0.000
1706108646101,2024-01-24T17:04:06.101,36.290,0.657,0.746,0.108,-0.000
1706108646111,2024-01-24T17:04:06.111,36.300,0.657,0.746,0.108,-0.000
1706108646121,2024-01-24T17:04:06.121,36.310,0.657,0.746,0.108,-0.000
1706108646131,2024-01-24T17:04:06.131,36.320,0.657,0.746,0.108,-0.000
1706108646141,2024-01-24T17:04:06.141,36.330,0.657,0.746,0.108,-0.000
1706108646151,2024-01-24T17:04:06.151,36.340,0.657,0.746,0.108,-0.000
1706108646161,2024-01-24T17:04:06.161,36.350,0.657,0.746,0.108,-0.000
1706108646171,2024-01-24T17:04:06.171,36.360,0.657,0.746,0.108,-0.000
1706108646181,2024-01-24T17:04:06.181,36.370,0.657,0.746,0.108,-0.000
1706108646191,2024-01-24T17:04:06.191,36.380,0.657,0.746,0.108,-0.000
1706108646201,2024-01-24T17:04:06.201,36.390,0.657,0.746,0.108,-0.000
1706108646211,2024-01-24T17:04:06.211,36.400,0.657,0.746,0.108,-0.000
1706108646221,2024-01-24T17:04:06.221,36.410,0.657,0.746,0.108,-0.000
1706108646231,2024-01-24T17:04:06.231,36.420,0.657,0.746,0.108,-0.000
1706108646241,2024-01-24T17:04:06.241,36.430,0.657,0.746,0.108,-0.000
1706108646251,2024-01-24T17:04:06.251,36.440,0.657,0.746,0.108,-0.000
1706108646261,2024-01-24T17:04:06.261,36.450,0.657,0.746,0.108,-0.000
1706108646271,2024-01-24T17:04:06.271,36.460,0.657,0.746,0.108,-0.000
1706108646281,2024-01-24T17:04:06.281,36.470,0.657,0.746,0.108,-0.000
1706108646291,2024-01-24T17:04:06.291,36.480,0.657,0.746,0.108,-0.000
1706108646301,2024-01-24T17:04:06.301,36.490,0.657,0.746,0.108,-0.000
1706108646311,2024-01-24T17:04:06.311,36.500,0.657,0.746,0.108,-0.000
1706108646321,2024-01-24T17:04:06.321,36.510,0.657,0.746,0.108,-0.000
1706108646331,2024-01-24T17:04:06.331,36.520,0.657,0.746,0.108,-0.000
1706108646341,2024-01-24T17:04:06.341,36.530,0.657,0.746,0.108,-0.000
1706108646351,2024-01-24T17:04:06.351,36.540,0.657,0.746,0.108,-0.000
1706108646361,2024-01-24T17:04:06.361,36.550,0.657,0.746,0.108,-0.000
1706108646371,2024-01-24T17:04:06.371,36.560,0.657,0.746,0.108,-0.000
1706108646381,2024-01-24T17:04:06.381,36.570,0.657,0.746,0.108,-0.000
1706108646391,2024-01-24T17:04:06.391,36.580,0.657,0.746,0.108,-0.000
1706108646401,2024-01-24T17:04:06.401,36.590,0.657,0.746,0.108,-0.000
1706108646411,2024-01-24T17:04:06.411,36.600,0.657,0.746,0.108,-0.000
1706108646421,2024-01-24T17:04:06.421,36.610,0.657,0.746,0.108,-0.000
1706108646431,2024-01-24T17:04:06.431,36.620,0.657,0.746,0.108,-0.000
1706108646441,2024-01-24T17:04:06.441,36.630,0.657,0.746,0.108,-0.000
1706108646451,2024-01-24T17:04:06.451,36.640,0.657,0.746,0.108,-0.000
1706108646461,2024-01-24T17:04:06.461,36.650,0.657,0.746,0.108,-0.000
1706108646471,2024-01-24T17:04:06.471,36.660,0.657,0.746,0.108,-0.000
1706108646481,2024-01-24T17:04:06.481,36.670,0.657,0.746,0.108,-0.000
1706108646491,2024-01-24T17:04:06.491,36.680,0.657,0.746,0.108,-0.000
1706108646501,2024-01-24T17:04:06.501,36.690,0.657,0.746,0.108,-0.000
1706108646511,2024-01-24T17:04:06.511,36.700,0.657,0.746,0.108,-0.000
1706108646521,2024-01-24T17:04:06.521,36.710,0.657,0.746,0.108,-0.000
1706108646531,2024-01-24T17:04:06.531,36.720,0.657,0.746,0.108,-0.000
1706108646541,2024-01-24T17:04:06.541,36.730,0.657,0.746,0.108,-0.000
1706108646551,2024-01-24T17:04:06.551,36.740,0.657,0.746,0.108,-0.000
1706108646561,2024-01-24T17:04:06.561,36.750,0.657,0.746,0.108,-0.000
1706108646571,2024-01-24T17:04:06.571,36.760,0.657,0.746,0.108,-0.000
1706108646581,2024-01-24T17:04:06.581,36.770,0.657,0.746,0.108,-0.000
1706108646591,2024-01-24T17:04:06.591,36.780,0.657,0.746,0.108,-0.000
1706108646601,2024-01-24T17:04:06.601,36.790,0.657,0.746,0.108,-0.000
1706108646611,2024-01-24T17:04:06.611,36.800,0.657,0.746,0.108,-0.000
1706108646621,2024-01-24T17:04:06.621,36.810,0.657,0.746,0.108,-0.000
1706108646631,2024-01-24T17:04:06.631,36.820,0.657,0.746,0.108,-0.000
1706108646641,2024-01-24T17:04:06.641,36.830,0.657,0.746,0.108,-0.000
1706108646651,2024-01-24T17:04:06.651,36.840,0.657,0.746,0.108,-0.000
1706108646661,2024-01-24T17:04:06.661,36.850,0.657,0.746,0.108,-0.000
1706108646671,2024-01-24T17:04:06.671,36.860,0.657,0.746,0.108,-0.000
1706108646681,2024-01-24T17:04:06.681,36.870,0.657,0.746,0.108,-0.000
1706108646691,2024-01-24T17:04:06.691,36.880,0.657,0.746,0.108,-0.000
1706108646701,2024-01-24T17:04:06.701,36.890,0.657,0.746,0.108,-0.000
1706108646711,2024-01-24T17:04:06.711,36.900,0.657,0.746,0.108,-0.000
1706108646721,2024-01-24T17:04:06.721,36.910,0.657,0.746,0.108,-0.000
1706108646731,2024-01-24T17:04:06.731,36.920,0.657,0.746,0.108,-0.000
1706108646741,2024-01-24T17:04:06.741,36.930,0.657,0.746,0.108,-0.000
1706108646751,2024-01-24T17:04:06.751,36.940,0.657,0.746,0.108,-0.000
1706108646761,2024-01-24T17:04:06.761,36.950,0.657,0.746,0.108,-0.000
1706108646771,2024-01-24T17:04:06.771,36.960,0.657,0.746,0.108,-0.000
1706108646781,2024-01-24T17:04:06.781,36.970,0.657,0.746,0.108,-0.000
1706108646791,2024-01-24T17:04:06.791,36.980,0.657,0.746,0.108,-0.000
1706108646801,2024-01-24T17:04:06.801,36.990,0.657,0.746,0.108,-0.000
1706108646811,2024-01-24T17:04:06.811,37.000,0.657,0.746,0.108,-0.000
1706108646821,2024-01-24T17:04:06.821,37.010,0.657,0.746,0.108,-0.000
1706108646831,2024-01-24T17:04:06.831,37.020,0.657,0.746,0.108,-0.000
1706108646841,2024-01-24T17:04:06.841,37.030,0.657,0.746,0.108,-0.000
1706108646851,2024-01-24T17:04:06.851,37.040,0.657,0.746,0.108,-0.000
1706108646861,2024-01-24T17:04:06.861,37.050,0.657,0.746,0.108,-0.000
1706108646871,2024-01-24T17:04:06.871,37.060,0.657,0.746,0.108,-0.000
1706108646881,2024-01-24T17:04:06.881,37.070,0.657,0.746,0.108,-0.000
1706108646891,2024-01-24T17:04:06.891,37.080,0.657,0.746,0.108,-0.000
1706108646901,2024-01-24T17:04:06.901,37.090,0.657,0.746,0.108,-0.000
1706108646911,2024-01-24T17:04:06.911,37.100,0.657,0.746,0.108,-0.000
1706108646921,2024-01-24T17:04:06.921,37.110,0.657,0.746,0.108,-0.000
1706108646931,2024-01-24T17:04:06.931,37.120,0.657,0.746,0.108,-0.000
1706108646941,2024-01-24T17:04:06.941,37.130,0.657,0.746,0.108,-0.000
1706108646951,2024-01-24T17:04:06.951,37.140,0.657,0.746,0.108,-0.000
1706108646961,2024-01-24T17:04:06.961,37.150,0.657,0.746,0.108,-0.000
1706108646971,2024-01-24T17:04:06.971,37.160,0.657,0.746,0.108,-0.000
1706108646981,2024-01-24T17:04:06.981,37.170,0.657,0.746,0.108,-0.000
1706108646991,2024-01-24T17:04:06.991,37.180,0.657,0.746,0.108,-0.000
1706108647001,2024-01-24T17:04:07.001,37.190,0.657,0.746,0.108,-0.000
1706108647011,2024-01-24T17:04:07.011,37.200,0.657,0.746,0.108,-0.000
1706108647021,2024-01-24T17:04:07.021,37.210,0.657,0.746,0.108,-0.000
1706108647031,2024-01-24T17:04:07.031,37.220,0.657,0.746,0.108,-0.000
1706108647041,2024-01-24T17:04:07.041,37.230,0.657,0.746,0.108,-0.000
1706108647051,2024-01-24T17:04:07.051,37.240,0.657,0.746,0.108,-0.000
1706108647061,2024-01-24T17:04:07.061,37.250,0.657,0.746,0.108,-0.000
1706108647071,2024-01-24T17:04:07.071,37.260,0.657,0.746,0.108,-0.000
1706108647081,2024-01-24T17:04:07.081,37.270,0.657,0.746,0.108,-0.000
1706108647091,2024-01-24T17:04:07.091,37.280,0.657,0.746,0.108,-0.000
1706108647101,2024-01-24T17:04:07.101,37.290,0.657,0.746,0.108,-0.000
1706108647111,2024-01-24T17:04:07.111,37.300,0.657,0.746,0.108,-0.000
1706108647121,2024-01-24T17:04:07.121,37.310,0.657,0.746,0.108,-0.000
1706108647131,2024-01-24T17:04:07.131,37.320,0.657,0.746,0.108,-0.000
1706108647141,2024-01-24T17:04:07.141,37.330,0.657,0.746,0.108,-0.000
1706108647151,2024-01-24T17:04:07.151,37.340,0.657,0.746,0.108,-0.000
1706108647161,2024-01-24T17:04:07.161,37.350,0.657,0.746,0.108,-0.000
1706108647171,2024-01-24T17:04:07.171,37.360,0.657,0.746,0.108,-0.000
1706108647181,2024-01-24T17:04:07.181,37.370,0.657,0.746,0.108,-0.000
1706108647191,2024-01-24T17:04:07.191,37.380,0.657,0.746,0.108,-0.000
1706108647201,2024-01-24T17:04:07.201,37.390,0.657,0.746,0.108,-0.000
1706108647211,2024-01-24T17:04:07.211,37.400,0.657,0.746,0.108,-0.000
1706108647221,2024-01-24T17:04:07.221,37.410,0.657,0.746,0.108,-0.000
1706108647231,2024-01-24T17:04:07.231,37.420,0.657,0.746,0.108,-0.000
1706108647241,2024-01-24T17:04:07.241,37.430,0.657,0.746,0.108,-0.000
1706108647251,2024-01-24T17:04:07.251,37.440,0.657,0.746,0.108,-0.000
1706108647261,2024-01-24T17:04:07.261,37.450,0.657,0.746,0.108,-0.000
1706108647271,2024-01-24T17:04:07.271,37.460,0.657,0.746,0.108,-0.000
1706108647281,2024-01-24T17:04:07.281,37.470,0.657,0.746,0.108,-0.000
1706108647291,2024-01-24T17:04:07.291,37.480,0.657,0.746,0.108,-0.000
1706108647301,2024-01-24T17:04:07.301,37.490,0.657,0.746,0.108,-0.000
1706108647311,2024-01-24T17:04:07.311,37.500,0.657,0.746,0.108,-0.000
1706108647321,2024-01-24T17:04:07.321,37.510,0.657,0.746,0.108,-0.000
1706108647331,2024-01-24T17:04:07.331,37.520,0.657,0.746,0.108,-0.000
1706108647341,2024-01-24T17:04:07.341,37.530,0.657,0.746,0.108,-0.000
1706108647351,2024-01-24T17:04:07.351,37.540,0.657,0.746,0.108,-0.000
1706108647361,2024-01-24T17:04:07.361,37.550,0.657,0.746,0.108,-0.000
1706108647371,2024-01-24T17:04:07.371,37.560,0.657,0.746,0.108,-0.000
1706108647381,2024-01-24T17:04:07.381,37.570,0.657,0.746,0.108,-0.000
1706108647391,2024-01-24T17:04:07.391,37.580,0.657,0.746,0.108,-0.000
1706108647401,2024-01-24T17:04:07.401,37.590,0.657,0.746,0.108,-0.000
1706108647411,2024-01-24T17:04:07.411,37.600,0.657,0.746,0.108,-0.000
1706108647421,2024-01-24T17:04:07.421,37.610,0.657,0.746,0.108,-0.000
1706108647431,2024-01-24T17:04:07.431,37.620,0.657,0.746,0.108,-0.000
1706108647441,2024-01-24T17:04:07.441,37.630,0.657,0.746,0.108,-0.000
1706108647451,2024-01-24T17:04:07.451,37.640,0.657,0.746,0.108,-0.000
1706108647461,2024-01-24T17:04:07.461,37.650,0.657,0.746,0.108,-0.000
1706108647471,2024-01-24T17:04:07.471,37.660,0.657,0.746,0.108,-0.000
1706108647481,2024-01-24T17:04:07.481,37.670,0.657,0.746,0.108,-0.000
1706108647491,2024-01-24T17:04:07.491,37.680,0.657,0.746,0.108,-0.000
1706108647501,2024-01-24T17:04:07.501,37.690,0.657,0.746,0.108,-0.000
1706108647511,2024-01-24T17:04:07.511,37.700,0.657,0.746,0.108,-0.000
1706108647521,2024-01-24T17:04:07.521,37.710,0.657,0.746,0.108,-0.000
1706108647531,2024-01-24T17:04:07.531,37.720,0.657,0.746,0.108,-0.000
1706108647541,2024-01-24T17:04:07.541,37.730,0.657,0.746,0.108,-0.000
1706108647551,2024-01-24T17:04:07.551,37.740,0.657,0.746,0.108,-0.000
1706108647561,2024-01-24T17:04:07.561,37.750,0.657,0.746,0.108,-0.000
1706108647571,2024-01-24T17:04:07.571,37.760,0.657,0.746,0.108,-0.000
1706108647581,2024-01-24T17:04:07.581,37.770,0.657,0.746,0.108,-0.000
1706108647591,2024-01-24T17:04:07.591,37.780,0.657,0.746,0.108,-0.000
1706108647601,2024-01-24T17:04:07.601,37.790,0.657,0.746,0.108,-0.000
1706108647611,2024-01-24T17:04:07.611,37.800,0.657,0.746,0.108,-0.000
1706108647621,2024-01-24T17:04:07.621,37.810,0.657,0.746,0.108,-0.000
1706108647631,2024-01-24T17:04:07.631,37.820,0.657,0.746,0.108,-0.000
1706108647641,2024-01-24T17:04:07.641,37.830,0.657,0.746,0.108,-0.000
1706108647651,2024-01-24T17:04:07.651,37.840,0.657,0.746,0.108,-0.000
1706108647661,2024-01-24T17:04:07.661,37.850,0.657,0.746,0.108,-0.000
1706108647671,2024-01-24T17:04:07.671,37.860,0.657,0.746,0.108,-0.000
1706108647681,2024-01-24T17:04:07.681,37.870,0.657,0.746,0.108,-0.000
1706108647691,2024-01-24T17:04:07.691,37.880,0.657,0.746,0.108,-0.000
1706108647701,2024-01-24T17:04:07.701,37.890,0.657,0.746,0.108,-0.000
1706108647711,2024-01-24T17:04:07.711,37.900,0.657,0.746,0.108,-0.000
1706108647721,2024-01-24T17:04:07.721,37.910,0.657,0.746,0.108,-0.000
1706108647731,2024-01-24T17:04:07.731,37.920,0.657,0.746,0.108,-0.000
1706108647741,2024-01-24T17:04:07.741,37.930,0.657,0.746,0.108,-0.000
1706108647751,2024-01-24T17:04:07.751,37.940,0.657,0.746,0.108,-0.000
1706108647761,2024-01-24T17:04:07.761,37.950,0.657,0.746,0.108,-0.000
1706108647771,2024-01-24T17:04:07.771,37.960,0.657,0.746,0.108,-0.000
1706108647781,2024-01-24T17:04:07.781,37.970,0.657,0.746,0.108,-0.000
1706108647791,2024-01-24T17:04:07.791,37.980,0.657,0.746,0.108,-0.000
1706108647801,2024-01-24T17:04:07.801,37.990,0.657,0.746,0.108,-0.000
1706108647811,2024-01-24T17:04:07.811,38.000,0.657,0.746,0.108,-0.000
1706108647821,2024-01-24T17:04:07.821,38.010,0.657,0.746,0.108,-0.000
1706108647831,2024-01-24T17:04:07.831,38.020,0.657,0.746,0.108,-0.000
1706108647841,2024-01-24T17:04:07.841,38.030,0.657,0.746,0.108,-0.000
1706108647851,2024-01-24T17:04:07.851,38.040,0.657,0.746,0.108,-0.000
1706108647861,2024-01-24T17:04:07.861,38.050,0.657,0.746,0.108,-0.000
1706108647871,2024-01-24T17:04:07.871,38.060,0.657,0.746,0.108,-0.000
1706108647881,2024-01-24T17:04:07.881,38.070,0.657,0.746,0.108,-0.000
1706108647891,2024-01-24T17:04:07.891,38.080,0.657,0.746,0.108,-0.000
1706108647901,2024-01-24T17:04:07.901,38.090,0.657,0.746,0.108,-0.000
1706108647911,2024-01-24T17:04:07.911,38.100,0.657,0.746,0.108,-0.000
1706108647921,2024-01-24T17:04:07.921,38.110,0.657,0.746,0.108,-0.000
1706108647931,2024-01-24T17:04:07.931,38.120,0.657,0.746,0.108,-0.000
1706108647941,2024-01-24T17:04:07.941,38.130,0.657,0.746,0.108,-0.000
1706108647951,2024-01-24T17:04:07.951,38.140,0.657,0.746,0.108,-0.000
1706108647961,2024-01-24T17:04:07.961,38.150,0.657,0.746,0.108,-0.000
1706108647971,2024-01-24T17:04:07.971,38.160,0.657,0.746,0.108,-0.000
1706108647981,2024-01-24T17:04:07.981,38.170,0.657,0.746,0.108,-0.000
1706108647991,2024-01-24T17:04:07.991,38.180,0.657,0.746,0.108,-0.000
1706108648001,2024-01-24T17:04:08.001,38.190,0.657,0.746,0.108,-0.000
1706108648011,2024-01-24T17:04:08.011,38.200,0.657,0.746,0.108,-0.000
1706108648021,2024-01-24T17:04:08.021,38.210,0.657,0.746,0.108,-0.000
1706108648031,2024-01-24T17:04:08.031,38.220,0.657,0.746,0.108,-0.000
1706108648041,2024-01-24T17:04:08.041,38.230,0.657,0.746,0.108,-0.000
1706108648051,2024-01-24T17:04:08.051,38.240,0.657,0.746,0.108,-0.000
1706108648061,2024-01-24T17:04:08.061,38.250,0.657,0.746,0.108,-0.000
1706108648071,2024-01-24T17:04:08.071,38.260,0.657,0.746,0.108,-0.000
1706108648081,2024-01-24T17:04:08.081,38.270,0.657,0.746,0.108,-0.000
1706108648091,2024-01-24T17:04:08.091,38.280,0.657,0.746,0.108,-0.000
1706108648101,2024-01-24T17:04:08.101,38.290,0.657,0.746,0.108,-0.000
1706108648111,2024-01-24T17:04:08.111,38.300,0.657,0.746,0.108,-0.000
1706108648121,2024-01-24T17:04:08.121,38.310,0.657,0.746,0.108,-0.000
1706108648131,2024-01-24T17:04:08.131,38.320,0.657,0.746,0.108,-0.000
1706108648141,2024-01-24T17:04:08.141,38.330,0.657,0.746,0.108,-0.000
1706108648151,2024-01-24T17:04:08.151,38.340,0.657,0.746,0.108,-0.000
1706108648161,2024-01-24T17:04:08.161,38.350,0.657,0.746,0.108,-0.000
1706108648171,2024-01-24T17:04:08.171,38.360,0.657,0.746,0.108,-0.000
1706108648181,2024-01-24T17:04:08.181,38.370,0.657,0.746,0.108,-0.000
1706108648191,2024-01-24T17:04:08.191,38.380,0.657,0.746,0.108,-0.000
1706108648201,2024-01-24T17:04:08.201,38.390,0.657,0.746,0.108,-0.000
1706108648211,2024-01-24T17:04:08.211,38.400,0.657,0.746,0.108,-0.000
1706108648221,2024-01-24T17:04:08.221,38.410,0.657,0.746,0.108,-0.000
1706108648231,2024-01-24T17:04:08.231,38.420,0.657,0.746,0.108,-0.000
1706108648241,2024-01-24T17:04:08.241,38.430,0.657,0.746,0.108,-0.000
1706108648251,2024-01-24T17:04:08.251,38.440,0.657,0.746,0.108,-0.000
1706108648261,2024-01-24T17:04:08.261,38.450,0.657,0.746,0.108,-0.000
1706108648271,2024-01-24T17:04:08.271,38.460,0.657,0.746,0.108,-0.000
1706108648281,2024-01-24T17:04:08.281,38.470,0.657,0.746,0.108,-0.000
1706108648291,2024-01-24T17:04:08.291,38.480,0.657,0.746,0.108,-0.000
1706108648301,2024-01-24T17:04:08.301,38.490,0.657,0.746,0.108,-0.000
1706108648311,2024-01-24T17:04:08.311,38.500,0.657,0.746,0.108,-0.000
1706108648321,2024-01-24T17:04:08.321,38.510,0.657,0.746,0.108,-0.000
1706108648331,2024-01-24T17:04:08.331,38.520,0.657,0.746,0.108,-0.000
1706108648341,2024-01-24T17:04:08.341,38.530,0.657,0.746,0.108,-0.000
1706108648351,2024-01-24T17:04:08.351,38.540,0.657,0.746,0.108,-0.000
1706108648361,2024-01-24T17:04:08.361,38.550,0.657,0.746,0.108,-0.000
1706108648371,2024-01-24T17:04:08.371,38.560,0.657,0.746,0.108,-0.000
1706108648381,2024-01-24T17:04:08.381,38.570,0.657,0.746,0.108,-0.000
1706108648391,2024-01-24T17:04:08.391,38.580,0.657,0.746,0.108,-0.000
1706108648401,2024-01-24T17:04:08.401,38.590,0.657,0.746,0.108,-0.000
1706108648411,2024-01-24T17:04:08.411,38.600,0.657,0.746,0.108,-0.000
1706108648421,2024-01-24T17:04:08.421,38.610,0.657,0.746,0.108,-0.000
1706108648431,2024-01-24T17:04:08.431,38.620,0.657,0.746,0.108,-0.000
1706108648441,2024-01-24T17:04:08.441,38.630,0.657,0.746,0.108,-0.000
1706108648451,2024-01-24T17:04:08.451,38.640,0.657,0.746,0.108,-0.000
1706108648461,2024-01-24T17:04:08.461,38.650,0.657,0.746,0.108,-0.000
1706108648471,2024-01-24T17:04:08.471,38.660,0.657,0.746,0.108,-0.000
1706108648481,2024-01-24T17:04:08.481,38.670,0.657,0.746,0.108,-0.000
1706108648491,2024-01-24T17:04:08.491,38.680,0.657,0.746,0.108,-0.000
1706108648501,2024-01-24T17:04:08.501,38.690,0.657,0.746,0.108,-0.000
1706108648511,2024-01-24T17:04:08.511,38.700,0.657,0.746,0.108,-0.000
1706108648521,2024-01-24T17:04:08.521,38.710,0.657,0.746,0.108,-0.000
1706108648531,2024-01-24T17:04:08.531,38.720,0.657,0.746,0.108,-0.000
1706108648541,2024-01-24T17:04:08.541,38.730,0.657,0.746,0.108,-0.000
1706108648551,2024-01-24T17:04:08.551,38.740,0.657,0.746,0.108,-0.000
1706108648561,2024-01-24T17:04:08.561,38.750,0.657,0.746,0.108,-0.000
1706108648571,2024-01-24T17:04:08.571,38.760,0.657,0.746,0.108,-0.000
1706108648581,2024-01-24T17:04:08.581,38.770,0.657,0.746,0.108,-0.000
1706108648591,2024-01-24T17:04:08.591,38.780,0.657,0.746,0.108,-0.000
1706108648601,2024-01-24T17:04:08.601,38.790,0.657,0.746,0.108,-0.000
1706108648611,2024-01-24T17:04:08.611,38.800,0.657,0.746,0.108,-0.000
1706108648621,2024-01-24T17:04:08.621,38.810,0.657,0.746,0.108,-0.000
1706108648631,2024-01-24T17:04:08.631,38.820,0.657,0.746,0.108,-0.000
1706108648641,2024-01-24T17:04:08.641,38.830,0.657,0.746,0.108,-0.000
1706108648651,2024-01-24T17:04:08.651,38.840,0.657,0.746,0.108,-0.000
1706108648661,2024-01-24T17:04:08.661,38.850,0.657,0.746,0.108,-0.000
1706108648671,2024-01-24T17:04:08.671,38.860,0.657,0.746,0.108,-0.000
1706108648681,2024-01-24T17:04:08.681,38.870,0.657,0.746,0.108,-0.000
1706108648691,2024-01-24T17:04:08.691,38.880,0.657,0.746,0.108,-0.000
1706108648701,2024-01-24T17:04:08.701,38.890,0.657,0.746,0.108,-0.000
1706108648711,2024-01-24T17:04:08.711,38.900,0.657,0.746,0.108,-0.000
1706108648721,2024-01-24T17:04:08.721,38.910,0.657,0.746,0.108,-0.000
1706108648731,2024-01-24T17:04:08.731,38.920,0.657,0.746,0.108,-0.000
1706108648741,2024-01-24T17:04:08.741,38.930,0.657,0.746,0.108,-0.000
1706108648751,2024-01-24T17:04:08.751,38.940,0.657,0.746,0.108,-0.000
1706108648761,2024-01-24T17:04:08.761,38.950,0.657,0.746,0.108,-0.000
1706108648771,2024-01-24T17:04:08.771,38.960,0.657,0.746,0.108,-0.000
1706108648781,2024-01-24T17:04:08.781,38.970,0.657,0.746,0.108,-0.000
1706108648791,2024-01-24T17:04:08.791,38.980,0.657,0.746,0.108,-0.000
1706108648801,2024-01-24T17:04:08.801,38.990,0.657,0.746,0.108,-0.000
1706108648811,2024-01-24T17:04:08.811,39.000,0.657,0.746,0.108,-0.000
1706108648821,2024-01-24T17:04:08.821,39.010,0.657,0.746,0.108,-0.000
1706108648831,2024-01-24T17:04:08.831,39.020,0.657,0.746,0.108,-0.000
1706108648841,2024-01-24T17:04:08.841,39.030,0.657,0.746,0.108,-0.000
1706108648851,2024-01-24T17:04:08.851,39.040,0.657,0.746,0.108,-0.000
1706108648861,2024-01-24T17:04:08.861,39.050,0.657,0.746,0.108,-0.000
1706108648871,2024-01-24T17:04:08.871,39.060,0.657,0.746,0.108,-0.000
1706108648881,2024-01-24T17:04:08.881,39.070,0.657,0.746,0.108,-0.000
1706108648891,2024-01-24T17:04:08.891,39.080,0.657,0.746,0.108,-0.000
1706108648901,2024-01-24T17:04:08.901,39.090,0.657,0.746,0.108,-0.000
1706108648911,2024-01-24T17:04:08.911,39.100,0.657,0.746,0.108,-0.000
1706108648921,2024-01-24T17:04:08.921,39.110,0.657,0.746,0.108,-0.000
1706108648931,2024-01-24T17:04:08.931,39.120,0.657,0.746,0.108,-0.000
1706108648941,2024-01-24T17:04:08.941,39.130,0.657,0.746,0.108,-0.000
1706108648951,2024-01-24T17:04:08.951,39.140,0.657,0.746,0.108,-0.000
1706108648961,2024-01-24T17:04:08.961,39.150,0.657,0.746,0.108,-0.000
1706108648971,2024-01-24T17:04:08.971,39.160,0.657,0.746,0.108,-0.000
1706108648981,2024-01-24T17:04:08.981,39.170,0.657,0.746,0.108,-0.000
1706108648991,2024-01-24T17:04:08.991,39.180,0.657,0.746,0.108,-0.000
1706108649001,2024-01-24T17:04:09.001,39.190,0.657,0.746,0.108,-0.000
1706108649011,2024-01-24T17:04:09.011,39.200,0.657,0.746,0.108,-0.000
1706108649021,2024-01-24T17:04:09.021,39.210,0.657,0.746,0.108,-0.000
1706108649031,2024-01-24T17:04:09.031,39.220,0.657,0.746,0.108,-0.000
1706108649041,2024-01-24T17:04:09.041,39.230,0.657,0.746,0.108,-0.000
1706108649051,2024-01-24T17:04:09.051,39.240,0.657,0.746,0.108,-0.000
1706108649061,2024-01-24T17:04:09.061,39.250,0.657,0.746,0.108,-0.000
1706108649071,2024-01-24T17:04:09.071,39.260,0.657,0.746,0.108,-0.000
1706108649081,2024-01-24T17:04:09.081,39.270,0.657,0.746,0.108,-0.000
1706108649091,2024-01-24T17:04:09.091,39.280,0.657,0.746,0.108,-0.000
1706108649101,2024-01-24T17:04:09.101,39.290,0.657,0.746,0.108,-0.000
1706108649111,2024-01-24T17:04:09.111,39.300,0.657,0.746,0.108,-0.000
1706108649121,2024-01-24T17:04:09.121,39.310,0.657,0.746,0.108,-0.000
1706108649131,2024-01-24T17:04:09.131,39.320,0.657,0.746,0.108,-0.000
1706108649141,2024-01-24T17:04:09.141,39.330,0.657,0.746,0.108,-0.000
1706108649151,2024-01-24T17:04:09.151,39.340,0.657,0.746,0.108,-0.000
1706108649161,2024-01-24T17:04:09.161,39.350,0.657,0.746,0.108,-0.000
1706108649171,2024-01-24T17:04:09.171,39.360,0.657,0.746,0.108,-0.000
1706108649181,2024-01-24T17:04:09.181,39.370,0.657,0.746,0.108,-0.000
1706108649191,2024-01-24T17:04:09.191,39.380,0.657,0.746,0.108,-0.000
1706108649201,2024-01-24T17:04:09.201,39.390,0.657,0.746,0.108,-0.000
1706108649211,2024-01-24T17:04:09.211,39.400,0.657,0.746,0.108,-0.000
1706108649221,2024-01-24T17:04:09.221,39.410,0.657,0.746,0.108,-0.000
1706108649231,2024-01-24T17:04:09.231,39.420,0.657,0.746,0.108,-0.000
1706108649241,2024-01-24T17:04:09.241,39.430,0.657,0.746,0.108,-0.000
1706108649251,2024-01-24T17:04:09.251,39.440,0.657,0.746,0.108,-0.000
1706108649261,2024-01-24T17:04:09.261,39.450,0.657,0.746,0.108,-0.000
1706108649271,2024-01-24T17:04:09.271,39.460,0.657,0.746,0.108,-0.000
1706108649281,2024-01-24T17:04:09.281,39.470,0.657,0.746,0.108,-0.000
1706108649291,2024-01-24T17:04:09.291,39.480,0.657,0.746,0.108,-0.000
1706108649301,2024-01-24T17:04:09.301,39.490,0.657,0.746,0.108,-0.000
