Device,MAC,Timestamp,Time(03:00),Elapsed(s),W(number),X(number),Y (number),Z (number)
MetaWear94,E25AD03D0194,Device,MAC,Timestamp,Time(03:00),Elapsed(s),W(number),X(number),Y,(number),Z,(number)
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521802,2024-02-24T15:15:21.802,5.34,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521812,2024-02-24T15:15:21.812,5.35,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521822,2024-02-24T15:15:21.822,5.36,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521832,2024-02-24T15:15:21.832,5.37,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521842,2024-02-24T15:15:21.842,5.38,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521852,2024-02-24T15:15:21.852,5.39,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521862,2024-02-24T15:15:21.862,5.4,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521882,2024-02-24T15:15:21.882,5.42,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521892,2024-02-24T15:15:21.892,5.43,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521902,2024-02-24T15:15:21.902,5.44,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521912,2024-02-24T15:15:21.912,5.45,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521932,2024-02-24T15:15:21.932,5.47,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521942,2024-02-24T15:15:21.942,5.48,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521952,2024-02-24T15:15:21.952,5.49,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521972,2024-02-24T15:15:21.972,5.51,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521982,2024-02-24T15:15:21.982,5.52,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780521992,2024-02-24T15:15:21.992,5.53,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522002,2024-02-24T15:15:22.002,5.54,0.7482023,0.13914718,-0.6487137,0.0013632276
etaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522012,2024-02-24T15:15:22.012,5.55,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522022,2024-02-24T15:15:22.022,5.56,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522032,2024-02-24T15:15:22.032,5.57,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522042,2024-02-24T15:15:22.042,5.58,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522062,2024-02-24T15:15:22.062,5.6,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522072,2024-02-24T15:15:22.072,5.61,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522082,2024-02-24T15:15:22.082,5.62,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522092,2024-02-24T15:15:22.092,5.63,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522102,2024-02-24T15:15:22.102,5.64,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522112,2024-02-24T15:15:22.112,5.65,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522122,2024-02-24T15:15:22.122,5.66,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522142,2024-02-24T15:15:22.142,5.68,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522152,2024-02-24T15:15:22.152,5.69,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522162,2024-02-24T15:15:22.162,5.7,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522182,2024-02-24T15:15:22.182,5.72,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522192,2024-02-24T15:15:22.192,5.73,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522202,2024-02-24T15:15:22.202,5.74,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522212,2024-02-24T15:15:22.212,5.75,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522232,2024-02-24T15:15:22.232,5.77,0.7482023,0.13914718,-0.6487137,0.0013632276
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522242,2024-02-24T15:15:22.242,5.78,0.74825203,0.13909985,-0.6486665,0.00133106
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522252,2024-02-24T15:15:22.252,5.79,0.7484101,0.1390208,-0.6485012,0.0012935427
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522262,2024-02-24T15:15:22.262,5.8,0.74857193,0.1388372,-0.64835405,0.0011620646
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522292,2024-02-24T15:15:22.292,5.83,0.7488302,0.13847707,-0.6481333,8.915184E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522302,2024-02-24T15:15:22.302,5.84,0.74891007,0.13841392,-0.6480545,8.5152994E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522322,2024-02-24T15:15:22.322,5.86,0.74899715,0.13835078,-0.64796734,8.130959E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522332,2024-02-24T15:15:22.332,5.87,0.74910676,0.13818714,-0.6478758,6.8855664E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522342,2024-02-24T15:15:22.342,5.88,0.74931246,0.13795826,-0.6476866,5.256978E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522352,2024-02-24T15:15:22.352,5.89,0.7496208,0.13761693,-0.6474027,2.0588475E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522362,2024-02-24T15:15:22.362,5.9,0.74991083,0.13712917,-0.6471702,-3.360155E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522372,2024-02-24T15:15:22.372,5.91,0.75018406,0.13653396,-0.6469785,-0.0010604021
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522382,2024-02-24T15:15:22.382,5.92,0.7504418,0.13594237,-0.6468024,-0.0018016194
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522392,2024-02-24T15:15:22.392,5.93,0.7506447,0.13537388,-0.64668393,-0.0025231338
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522412,2024-02-24T15:15:22.412,5.95,0.75106376,0.13458027,-0.6463579,-0.003587208
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522422,2024-02-24T15:15:22.422,5.96,0.7513563,0.13449748,-0.6460333,-0.0038680003
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522432,2024-02-24T15:15:22.432,5.97,0.75165266,0.13435298,-0.6457169,-0.0041639768
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522442,2024-02-24T15:15:22.442,5.98,0.7520836,0.13413009,-0.64525884,-0.0045210416
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522472,2024-02-24T15:15:22.472,6.01,0.7535214,0.13323276,-0.64375526,-0.0058115534
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522492,2024-02-24T15:15:22.492,6.03,0.75428855,0.13273224,-0.642951,-0.006689585
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522502,2024-02-24T15:15:22.502,6.04,0.75464123,0.13254316,-0.6425713,-0.0071359584
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522512,2024-02-24T15:15:22.512,6.05,0.75500643,0.13234164,-0.6421784,-0.0075977375
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522522,2024-02-24T15:15:22.522,6.06,0.75535685,0.1322223,-0.6417867,-0.0079445215
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522532,2024-02-24T15:15:22.532,6.07,0.7556798,0.1321331,-0.6414209,-0.008252335
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522542,2024-02-24T15:15:22.542,6.08,0.7559932,0.13202287,-0.6410702,-0.008545719
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522552,2024-02-24T15:15:22.552,6.09,0.75632316,0.13184847,-0.6407132,-0.008832275
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522562,2024-02-24T15:15:22.562,6.1,0.7566824,0.1316048,-0.6403345,-0.009138834
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522592,2024-02-24T15:15:22.592,6.13,0.757686,0.13045585,-0.6393654,-0.010258101
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522602,2024-02-24T15:15:22.602,6.14,0.7579521,0.13005947,-0.6391257,-0.010554929
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522612,2024-02-24T15:15:22.612,6.15,0.75818384,0.12969121,-0.63892096,-0.010833545
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522622,2024-02-24T15:15:22.622,6.16,0.7584365,0.12935126,-0.6386859,-0.011083423
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522632,2024-02-24T15:15:22.632,6.17,0.75874627,0.12901628,-0.63838136,-0.01131809
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522642,2024-02-24T15:15:22.642,6.18,0.7590793,0.12864113,-0.6380563,-0.011583411
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522652,2024-02-24T15:15:22.652,6.19,0.75937307,0.12841804,-0.6377492,-0.011723366
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522672,2024-02-24T15:15:22.672,6.21,0.75984704,0.12815633,-0.63723433,-0.011863381
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522682,2024-02-24T15:15:22.682,6.22,0.7600719,0.12802011,-0.63699216,-0.011940284
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522692,2024-02-24T15:15:22.692,6.23,0.760342,0.12789118,-0.63669455,-0.012002453
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522712,2024-02-24T15:15:22.712,6.25,0.7609609,0.12766598,-0.6360002,-0.011985989
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522722,2024-02-24T15:15:22.722,6.26,0.7612601,0.1276013,-0.63565785,-0.0118420655
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522732,2024-02-24T15:15:22.732,6.27,0.7615432,0.12747867,-0.6353453,-0.011723595
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522742,2024-02-24T15:15:22.742,6.28,0.7617322,0.12722047,-0.63517296,-0.011578192
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522762,2024-02-24T15:15:22.762,6.3,0.7620892,0.12665427,-0.6348649,-0.011198141
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522772,2024-02-24T15:15:22.772,6.31,0.7622612,0.12639235,-0.6347163,-0.010874518
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522782,2024-02-24T15:15:22.782,6.32,0.7624638,0.12628035,-0.63450235,-0.010440384
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522792,2024-02-24T15:15:22.792,6.33,0.7626866,0.12625821,-0.63424623,-0.009986828
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522802,2024-02-24T15:15:22.802,6.34,0.7628961,0.1263226,-0.6339878,-0.009561977
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152272,2024-02-08T12:45:52.272,55.54,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152282,2024-02-08T12:45:52.282,55.55,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152292,2024-02-08T12:45:52.292,55.56,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152302,2024-02-08T12:45:52.302,55.57,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152312,2024-02-08T12:45:52.312,55.58,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152322,2024-02-08T12:45:52.322,55.59,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152332,2024-02-08T12:45:52.332,55.6,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152342,2024-02-08T12:45:52.342,55.61,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152352,2024-02-08T12:45:52.352,55.62,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522952,2024-02-24T15:15:22.952,6.49,0.76432955,0.13058996,-0.63145274,-0.0037391074
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522962,2024-02-24T15:15:22.962,6.5,0.76434237,0.13119356,-0.6313148,-0.0032567459
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522972,2024-02-24T15:15:22.972,6.51,0.764444,0.13200046,-0.6310252,-0.0028853272
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522982,2024-02-24T15:15:22.982,6.52,0.7645416,0.13281451,-0.63073736,-0.0025751162
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780522992,2024-02-24T15:15:22.992,6.53,0.76469195,0.1335511,-0.6304005,-0.0023500158
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523022,2024-02-24T15:15:23.022,6.56,0.7652131,0.13598719,-0.6292494,-0.0012978145
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523032,2024-02-24T15:15:23.032,6.57,0.7655123,0.1369514,-0.62867695,-7.030275E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523042,2024-02-24T15:15:23.042,6.58,0.76585937,0.13788779,-0.6280497,-4.2134223E-5
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523052,2024-02-24T15:15:23.052,6.59,0.7662225,0.13869135,-0.6274291,7.2854606E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523062,2024-02-24T15:15:23.062,6.6,0.7666116,0.13942066,-0.6267907,0.0014416705
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523072,2024-02-24T15:15:23.072,6.61,0.76698107,0.14019114,-0.6261637,0.0023392066
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523082,2024-02-24T15:15:23.082,6.62,0.7672941,0.1406735,-0.62566835,0.0031196175
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523092,2024-02-24T15:15:23.092,6.63,0.767604,0.14096035,-0.6252197,0.0038280522
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523112,2024-02-24T15:15:23.112,6.65,0.7682052,0.1409797,-0.62446976,0.0047847745
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523122,2024-02-24T15:15:23.122,6.66,0.7684395,0.14074172,-0.62423253,0.005128613
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523132,2024-02-24T15:15:23.132,6.67,0.7686476,0.14040443,-0.6240495,0.0054375236
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523142,2024-02-24T15:15:23.142,6.68,0.76878655,0.1400218,-0.6239624,0.005677903
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523152,2024-02-24T15:15:23.152,6.69,0.7689074,0.13969453,-0.62388515,0.0058429665
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523162,2024-02-24T15:15:23.162,6.7,0.7690547,0.13937593,-0.6237736,0.005989208
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523172,2024-02-24T15:15:23.172,6.71,0.7691613,0.13909298,-0.6237033,0.0061819293
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523202,2024-02-24T15:15:23.202,6.74,0.7695214,0.13831332,-0.6234279,0.006619117
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523212,2024-02-24T15:15:23.212,6.75,0.76963806,0.13819072,-0.62330806,0.006904868
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523222,2024-02-24T15:15:23.222,6.76,0.7697345,0.13814536,-0.6231949,0.007263058
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523232,2024-02-24T15:15:23.232,6.77,0.7698164,0.13812748,-0.6230935,0.007623138
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152362,2024-02-08T12:45:52.362,55.63,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152372,2024-02-08T12:45:52.372,55.64,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523242,2024-02-24T15:15:23.242,6.78,0.76990575,0.13808595,-0.6229888,0.007906731
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523252,2024-02-24T15:15:23.252,6.79,0.77014124,0.13812676,-0.62268686,0.0080275675
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523282,2024-02-24T15:15:23.282,6.82,0.7705963,0.1383538,-0.62206954,0.008297357
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523292,2024-02-24T15:15:23.292,6.83,0.77065194,0.13835597,-0.6220012,0.008236886
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523302,2024-02-24T15:15:23.302,6.84,0.7706886,0.13827388,-0.621975,0.008158042
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523312,2024-02-24T15:15:23.312,6.85,0.7706756,0.13818628,-0.62201136,0.00810119
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523322,2024-02-24T15:15:23.322,6.86,0.7706487,0.13811511,-0.62206185,0.00799292
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523332,2024-02-24T15:15:23.332,6.87,0.770616,0.13813742,-0.6220979,0.007957456
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523342,2024-02-24T15:15:23.342,6.88,0.7706379,0.13814962,-0.6220682,0.007942515
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523352,2024-02-24T15:15:23.352,6.89,0.770643,0.13816519,-0.6220573,0.008030013
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523372,2024-02-24T15:15:23.372,6.91,0.77062124,0.13833648,-0.62204176,0.008367105
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523382,2024-02-24T15:15:23.382,6.92,0.770653,0.1384487,-0.62197465,0.00856746
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523392,2024-02-24T15:15:23.392,6.93,0.77070516,0.138586,-0.62187606,0.008807476
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523402,2024-02-24T15:15:23.402,6.94,0.77074885,0.13872738,-0.62178725,0.009032176
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523412,2024-02-24T15:15:23.412,6.95,0.7707751,0.13888878,-0.6217161,0.009217104
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523422,2024-02-24T15:15:23.422,6.96,0.77079016,0.13905704,-0.6216579,0.00934099
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523432,2024-02-24T15:15:23.432,6.97,0.7707792,0.13926615,-0.6216239,0.009388775
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523462,2024-02-24T15:15:23.462,7.0,0.7705465,0.13989499,-0.6217715,0.009372864
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523472,2024-02-24T15:15:23.472,7.01,0.7704923,0.14000992,-0.6218139,0.00928715
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523482,2024-02-24T15:15:23.482,7.02,0.7704591,0.13996643,-0.62186676,0.009157965
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523492,2024-02-24T15:15:23.492,7.03,0.7704471,0.1398271,-0.6219151,0.009019472
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523512,2024-02-24T15:15:23.512,7.05,0.7704627,0.13954237,-0.621963,0.008781125
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523522,2024-02-24T15:15:23.522,7.06,0.77047086,0.13949725,-0.62196356,0.008744704
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523542,2024-02-24T15:15:23.542,7.08,0.77057546,0.13956863,-0.62181675,0.008830075
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523552,2024-02-24T15:15:23.552,7.09,0.7706349,0.13964151,-0.6217256,0.008906066
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523562,2024-02-24T15:15:23.562,7.1,0.7706943,0.13970564,-0.6216367,0.008966649
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523572,2024-02-24T15:15:23.572,7.11,0.7707336,0.13970508,-0.621588,0.008975471
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523582,2024-02-24T15:15:23.582,7.12,0.7707336,0.13970508,-0.621588,0.008975471
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523592,2024-02-24T15:15:23.592,7.13,0.77074146,0.13970052,-0.62158036,0.008898152
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523602,2024-02-24T15:15:23.602,7.14,0.77075845,0.13965327,-0.6215717,0.008771969
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523612,2024-02-24T15:15:23.612,7.15,0.7707118,0.13957763,-0.62164956,0.008565056
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523632,2024-02-24T15:15:23.632,7.17,0.7706556,0.13937938,-0.62177074,0.008037404
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523642,2024-02-24T15:15:23.642,7.18,0.77064216,0.13931726,-0.621804,0.00782405
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523652,2024-02-24T15:15:23.652,7.19,0.770657,0.13929892,-0.6217914,0.00768726
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523662,2024-02-24T15:15:23.662,7.2,0.77065796,0.13937418,-0.62177455,0.007593966
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523672,2024-02-24T15:15:23.672,7.21,0.7706591,0.13946691,-0.62175375,0.0074790334
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523682,2024-02-24T15:15:23.682,7.22,0.7707207,0.13954516,-0.6216608,0.0073780087
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523692,2024-02-24T15:15:23.692,7.23,0.7708059,0.13960803,-0.6215422,0.007286963
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152382,2024-02-08T12:45:52.382,55.65,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152392,2024-02-08T12:45:52.392,55.66,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152402,2024-02-08T12:45:52.402,55.67,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523822,2024-02-24T15:15:23.822,7.36,0.7698078,0.140157,-0.6226573,0.0070574693
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523832,2024-02-24T15:15:23.832,7.37,0.7696658,0.14009531,-0.6228489,0.0068651675
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523842,2024-02-24T15:15:23.842,7.38,0.76957136,0.13999394,-0.62299114,0.006601528
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523852,2024-02-24T15:15:23.852,7.39,0.7694988,0.13987872,-0.6231094,0.0063456837
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523862,2024-02-24T15:15:23.862,7.4,0.76942414,0.1397596,-0.62323076,0.0060935426
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780523872,2024-02-24T15:15:23.872,7.41,0.76935244,0.13966152,-0.6233434,0.005866067
