epoch (ms),time (03:00),elapsed (s),w (number),x (number),y (number), z (number)
1706108644039,2024-01-24T17:04:04.039,34.140,1.000,0.004,0.014,0.000
1706108644049,2024-01-24T17:04:04.049,34.150,1.000,0.004,0.014,0.000
1706108644059,2024-01-24T17:04:04.059,34.160,1.000,0.004,0.014,0.000
1706108644069,2024-01-24T17:04:04.069,34.170,1.000,0.004,0.014,0.000
1706108644079,2024-01-24T17:04:04.079,34.180,1.000,0.004,0.014,0.000
1706108644089,2024-01-24T17:04:04.089,34.190,1.000,0.004,0.014,0.000
1706108644099,2024-01-24T17:04:04.099,34.200,1.000,0.004,0.014,0.000
1706108644109,2024-01-24T17:04:04.109,34.210,1.000,0.004,0.014,0.000
1706108644119,2024-01-24T17:04:04.119,34.220,1.000,0.004,0.014,0.000
1706108644129,2024-01-24T17:04:04.129,34.230,1.000,0.004,0.014,0.000
1706108644139,2024-01-24T17:04:04.139,34.240,1.000,0.004,0.014,0.000
1706108644149,2024-01-24T17:04:04.149,34.250,1.000,0.004,0.014,0.000
1706108644159,2024-01-24T17:04:04.159,34.260,1.000,0.004,0.014,0.000
1706108644169,2024-01-24T17:04:04.169,34.270,1.000,0.004,0.014,0.000
1706108644179,2024-01-24T17:04:04.179,34.280,1.000,0.004,0.014,0.000
1706108644189,2024-01-24T17:04:04.189,34.290,1.000,0.004,0.014,0.000
1706108644199,2024-01-24T17:04:04.199,34.300,1.000,0.004,0.014,0.000
1706108644209,2024-01-24T17:04:04.209,34.310,1.000,0.004,0.014,0.000
1706108644219,2024-01-24T17:04:04.219,34.320,1.000,0.004,0.014,0.000
1706108644229,2024-01-24T17:04:04.229,34.330,1.000,0.004,0.014,0.000
1706108644239,2024-01-24T17:04:04.239,34.340,1.000,0.004,0.014,0.000
1706108644249,2024-01-24T17:04:04.249,34.350,1.000,0.004,0.014,0.000
1706108644259,2024-01-24T17:04:04.259,34.360,1.000,0.004,0.014,0.000
1706108644269,2024-01-24T17:04:04.269,34.370,1.000,0.004,0.014,0.000
1706108644279,2024-01-24T17:04:04.279,34.380,1.000,0.004,0.014,0.000
1706108644289,2024-01-24T17:04:04.289,34.390,1.000,0.004,0.014,0.000
1706108644299,2024-01-24T17:04:04.299,34.400,1.000,0.004,0.014,0.000
1706108644309,2024-01-24T17:04:04.309,34.410,1.000,0.004,0.014,0.000
1706108644319,2024-01-24T17:04:04.319,34.420,1.000,0.004,0.014,0.000
1706108644329,2024-01-24T17:04:04.329,34.430,1.000,0.004,0.014,0.000
1706108644339,2024-01-24T17:04:04.339,34.440,1.000,0.004,0.014,0.000
1706108644349,2024-01-24T17:04:04.349,34.450,1.000,0.004,0.014,0.000
1706108644359,2024-01-24T17:04:04.359,34.460,1.000,0.004,0.014,0.000
1706108644369,2024-01-24T17:04:04.369,34.470,1.000,0.004,0.014,0.000
1706108644379,2024-01-24T17:04:04.379,34.480,1.000,0.004,0.014,0.000
1706108644389,2024-01-24T17:04:04.389,34.490,1.000,0.004,0.014,0.000
1706108644399,2024-01-24T17:04:04.399,34.500,1.000,0.004,0.014,0.000
1706108644409,2024-01-24T17:04:04.409,34.510,1.000,0.004,0.014,0.000
1706108644419,2024-01-24T17:04:04.419,34.520,1.000,0.004,0.014,0.000
1706108644429,2024-01-24T17:04:04.429,34.530,1.000,0.004,0.014,0.000
1706108644439,2024-01-24T17:04:04.439,34.540,1.000,0.004,0.014,0.000
1706108644449,2024-01-24T17:04:04.449,34.550,1.000,0.004,0.014,0.000
1706108644459,2024-01-24T17:04:04.459,34.560,1.000,0.004,0.014,0.000
1706108644469,2024-01-24T17:04:04.469,34.570,1.000,0.004,0.014,0.000
1706108644479,2024-01-24T17:04:04.479,34.580,1.000,0.004,0.014,0.000
1706108644489,2024-01-24T17:04:04.489,34.590,1.000,0.004,0.014,0.000
1706108644499,2024-01-24T17:04:04.499,34.600,1.000,0.004,0.014,0.000
1706108644509,2024-01-24T17:04:04.509,34.610,1.000,0.004,0.014,0.000
1706108644519,2024-01-24T17:04:04.519,34.620,1.000,0.004,0.014,0.000
1706108644529,2024-01-24T17:04:04.529,34.630,1.000,0.004,0.014,0.000
1706108644539,2024-01-24T17:04:04.539,34.640,1.000,0.004,0.014,0.000
1706108644549,2024-01-24T17:04:04.549,34.650,1.000,0.004,0.014,0.000
1706108644559,2024-01-24T17:04:04.559,34.660,1.000,0.004,0.014,0.000
1706108644569,2024-01-24T17:04:04.569,34.670,1.000,0.004,0.014,0.000
1706108644579,2024-01-24T17:04:04.579,34.680,1.000,0.004,0.014,0.000
1706108644589,2024-01-24T17:04:04.589,34.690,1.000,0.004,0.014,0.000
1706108644599,2024-01-24T17:04:04.599,34.700,1.000,0.004,0.014,0.000
1706108644609,2024-01-24T17:04:04.609,34.710,1.000,0.004,0.014,0.000
1706108644619,2024-01-24T17:04:04.619,34.720,1.000,0.004,0.014,0.000
1706108644629,2024-01-24T17:04:04.629,34.730,1.000,0.004,0.014,0.000
1706108644639,2024-01-24T17:04:04.639,34.740,1.000,0.004,0.014,0.000
1706108644649,2024-01-24T17:04:04.649,34.750,1.000,0.004,0.014,0.000
1706108644659,2024-01-24T17:04:04.659,34.760,1.000,0.004,0.014,0.000
1706108644669,2024-01-24T17:04:04.669,34.770,1.000,0.004,0.014,0.000
1706108644679,2024-01-24T17:04:04.679,34.780,1.000,0.004,0.014,0.000
1706108644689,2024-01-24T17:04:04.689,34.790,1.000,0.004,0.014,0.000
1706108644699,2024-01-24T17:04:04.699,34.800,1.000,0.004,0.014,0.000
1706108644709,2024-01-24T17:04:04.709,34.810,1.000,0.004,0.014,0.000
1706108644719,2024-01-24T17:04:04.719,34.820,1.000,0.004,0.014,0.000
1706108644729,2024-01-24T17:04:04.729,34.830,1.000,0.004,0.014,0.000
1706108644739,2024-01-24T17:04:04.739,34.840,1.000,0.004,0.014,0.000
1706108644749,2024-01-24T17:04:04.749,34.850,1.000,0.004,0.014,0.000
1706108644759,2024-01-24T17:04:04.759,34.860,1.000,0.004,0.014,0.000
1706108644769,2024-01-24T17:04:04.769,34.870,1.000,0.004,0.014,0.000
1706108644779,2024-01-24T17:04:04.779,34.880,1.000,0.004,0.014,0.000
1706108644789,2024-01-24T17:04:04.789,34.890,1.000,0.004,0.014,0.000
1706108644799,2024-01-24T17:04:04.799,34.900,1.000,0.004,0.014,0.000
1706108644809,2024-01-24T17:04:04.809,34.910,1.000,0.004,0.014,0.000
1706108644819,2024-01-24T17:04:04.819,34.920,1.000,0.004,0.014,0.000
1706108644829,2024-01-24T17:04:04.829,34.930,1.000,0.004,0.014,0.000
1706108644839,2024-01-24T17:04:04.839,34.940,1.000,0.004,0.014,0.000
1706108644849,2024-01-24T17:04:04.849,34.950,1.000,0.004,0.014,0.000
1706108644859,2024-01-24T17:04:04.859,34.960,1.000,0.004,0.014,0.000
1706108644869,2024-01-24T17:04:04.869,34.970,1.000,0.004,0.014,0.000
1706108644879,2024-01-24T17:04:04.879,34.980,1.000,0.004,0.014,0.000
1706108644889,2024-01-24T17:04:04.889,34.990,1.000,0.004,0.014,0.000
1706108644899,2024-01-24T17:04:04.899,35.000,1.000,0.004,0.014,0.000
1706108644909,2024-01-24T17:04:04.909,35.010,1.000,0.004,0.014,0.000
1706108644919,2024-01-24T17:04:04.919,35.020,1.000,0.004,0.014,0.000
1706108644929,2024-01-24T17:04:04.929,35.030,1.000,0.004,0.014,0.000
1706108644939,2024-01-24T17:04:04.939,35.040,1.000,0.004,0.014,0.000
1706108644949,2024-01-24T17:04:04.949,35.050,1.000,0.004,0.014,0.000
1706108644959,2024-01-24T17:04:04.959,35.060,1.000,0.004,0.014,0.000
1706108644969,2024-01-24T17:04:04.969,35.070,1.000,0.004,0.014,0.000
1706108644979,2024-01-24T17:04:04.979,35.080,1.000,0.004,0.014,0.000
1706108644989,2024-01-24T17:04:04.989,35.090,1.000,0.004,0.014,0.000
1706108644999,2024-01-24T17:04:04.999,35.100,1.000,0.004,0.014,0.000
1706108645009,2024-01-24T17:04:05.009,35.110,1.000,0.004,0.014,0.000
1706108645019,2024-01-24T17:04:05.019,35.120,1.000,0.004,0.014,0.000
1706108645029,2024-01-24T17:04:05.029,35.130,1.000,0.004,0.014,0.000
1706108645039,2024-01-24T17:04:05.039,35.140,1.000,0.004,0.014,0.000
1706108645049,2024-01-24T17:04:05.049,35.150,1.000,0.004,0.014,0.000
1706108645059,2024-01-24T17:04:05.059,35.160,1.000,0.004,0.014,0.000
1706108645069,2024-01-24T17:04:05.069,35.170,1.000,0.004,0.014,0.000
1706108645079,2024-01-24T17:04:05.079,35.180,1.000,0.004,0.014,0.000
1706108645089,2024-01-24T17:04:05.089,35.190,1.000,0.004,0.014,0.000
1706108645099,2024-01-24T17:04:05.099,35.200,1.000,0.004,0.014,0.000
1706108645109,2024-01-24T17:04:05.109,35.210,1.000,0.004,0.014,0.000
1706108645119,2024-01-24T17:04:05.119,35.220,1.000,0.004,0.014,0.000
1706108645129,2024-01-24T17:04:05.129,35.230,1.000,0.004,0.014,0.000
1706108645139,2024-01-24T17:04:05.139,35.240,1.000,0.004,0.014,0.000
1706108645149,2024-01-24T17:04:05.149,35.250,1.000,0.004,0.014,0.000
1706108645159,2024-01-24T17:04:05.159,35.260,1.000,0.004,0.014,0.000
1706108645169,2024-01-24T17:04:05.169,35.270,1.000,0.004,0.014,0.000
1706108645179,2024-01-24T17:04:05.179,35.280,1.000,0.004,0.014,0.000
1706108645189,2024-01-24T17:04:05.189,35.290,1.000,0.004,0.014,0.000
1706108645199,2024-01-24T17:04:05.199,35.300,1.000,0.004,0.014,0.000
1706108645209,2024-01-24T17:04:05.209,35.310,1.000,0.004,0.014,0.000
1706108645219,2024-01-24T17:04:05.219,35.320,1.000,0.004,0.014,0.000
1706108645229,2024-01-24T17:04:05.229,35.330,1.000,0.004,0.014,0.000
1706108645239,2024-01-24T17:04:05.239,35.340,1.000,0.004,0.014,0.000
1706108645249,2024-01-24T17:04:05.249,35.350,1.000,0.004,0.014,0.000
1706108645259,2024-01-24T17:04:05.259,35.360,1.000,0.004,0.014,0.000
1706108645269,2024-01-24T17:04:05.269,35.370,1.000,0.004,0.014,0.000
1706108645279,2024-01-24T17:04:05.279,35.380,1.000,0.004,0.014,0.000
1706108645289,2024-01-24T17:04:05.289,35.390,1.000,0.004,0.014,0.000
1706108645299,2024-01-24T17:04:05.299,35.400,1.000,0.004,0.014,0.000
1706108645309,2024-01-24T17:04:05.309,35.410,1.000,0.004,0.014,0.000
1706108645319,2024-01-24T17:04:05.319,35.420,1.000,0.004,0.014,0.000
1706108645329,2024-01-24T17:04:05.329,35.430,1.000,0.004,0.014,0.000
1706108645339,2024-01-24T17:04:05.339,35.440,1.000,0.004,0.014,0.000
1706108645349,2024-01-24T17:04:05.349,35.450,1.000,0.004,0.014,0.000
1706108645359,2024-01-24T17:04:05.359,35.460,1.000,0.004,0.014,0.000
1706108645369,2024-01-24T17:04:05.369,35.470,1.000,0.004,0.014,0.000
1706108645379,2024-01-24T17:04:05.379,35.480,1.000,0.004,0.014,0.000
1706108645389,2024-01-24T17:04:05.389,35.490,1.000,0.004,0.014,0.000
1706108645399,2024-01-24T17:04:05.399,35.500,1.000,0.004,0.014,0.000
1706108645409,2024-01-24T17:04:05.409,35.510,1.000,0.004,0.014,0.000
1706108645419,2024-01-24T17:04:05.419,35.520,1.000,0.004,0.014,0.000
1706108645429,2024-01-24T17:04:05.429,35.530,1.000,0.004,0.014,0.000
1706108645439,2024-01-24T17:04:05.439,35.540,1.000,0.004,0.014,0.000
1706108645449,2024-01-24T17:04:05.449,35.550,1.000,0.004,0.014,0.000
1706108645459,2024-01-24T17:04:05.459,35.560,1.000,0.004,0.014,0.000
1706108645469,2024-01-24T17:04:05.469,35.570,1.000,0.004,0.014,0.000
1706108645479,2024-01-24T17:04:05.479,35.580,1.000,0.004,0.014,0.000
1706108645489,2024-01-24T17:04:05.489,35.590,1.000,0.004,0.014,0.000
1706108645499,2024-01-24T17:04:05.499,35.600,1.000,0.004,0.014,0.000
1706108645509,2024-01-24T17:04:05.509,35.610,1.000,0.004,0.014,0.000
1706108645519,2024-01-24T17:04:05.519,35.620,1.000,0.004,0.014,0.000
1706108645529,2024-01-24T17:04:05.529,35.630,1.000,0.004,0.014,0.000
1706108645539,2024-01-24T17:04:05.539,35.640,1.000,0.004,0.014,0.000
1706108645549,2024-01-24T17:04:05.549,35.650,1.000,0.004,0.014,0.000
1706108645559,2024-01-24T17:04:05.559,35.660,1.000,0.004,0.014,0.000
1706108645569,2024-01-24T17:04:05.569,35.670,1.000,0.004,0.014,0.000
1706108645579,2024-01-24T17:04:05.579,35.680,1.000,0.004,0.014,0.000
1706108645589,2024-01-24T17:04:05.589,35.690,1.000,0.004,0.014,0.000
1706108645599,2024-01-24T17:04:05.599,35.700,1.000,0.004,0.014,0.000
1706108645609,2024-01-24T17:04:05.609,35.710,1.000,0.004,0.014,0.000
1706108645619,2024-01-24T17:04:05.619,35.720,1.000,0.004,0.014,0.000
1706108645629,2024-01-24T17:04:05.629,35.730,1.000,0.004,0.014,0.000
1706108645639,2024-01-24T17:04:05.639,35.740,1.000,0.004,0.014,0.000
1706108645649,2024-01-24T17:04:05.649,35.750,1.000,0.004,0.014,0.000
1706108645659,2024-01-24T17:04:05.659,35.760,1.000,0.004,0.014,0.000
1706108645669,2024-01-24T17:04:05.669,35.770,1.000,0.004,0.014,0.000
1706108645679,2024-01-24T17:04:05.679,35.780,1.000,0.004,0.014,0.000
1706108645689,2024-01-24T17:04:05.689,35.790,1.000,0.004,0.014,0.000
1706108645699,2024-01-24T17:04:05.699,35.800,1.000,0.004,0.014,0.000
1706108645709,2024-01-24T17:04:05.709,35.810,1.000,0.004,0.014,0.000
1706108645719,2024-01-24T17:04:05.719,35.820,1.000,0.004,0.014,0.000
1706108645729,2024-01-24T17:04:05.729,35.830,1.000,0.004,0.014,0.000
1706108645739,2024-01-24T17:04:05.739,35.840,1.000,0.004,0.014,0.000
1706108645749,2024-01-24T17:04:05.749,35.850,1.000,0.004,0.014,0.000
1706108645759,2024-01-24T17:04:05.759,35.860,1.000,0.004,0.014,0.000
1706108645769,2024-01-24T17:04:05.769,35.870,1.000,0.004,0.014,0.000
1706108645779,2024-01-24T17:04:05.779,35.880,1.000,0.004,0.014,0.000
1706108645789,2024-01-24T17:04:05.789,35.890,1.000,0.004,0.014,0.000
1706108645799,2024-01-24T17:04:05.799,35.900,1.000,0.004,0.014,0.000
1706108645809,2024-01-24T17:04:05.809,35.910,1.000,0.004,0.014,0.000
1706108645819,2024-01-24T17:04:05.819,35.920,1.000,0.004,0.014,0.000
1706108645829,2024-01-24T17:04:05.829,35.930,1.000,0.004,0.014,0.000
1706108645839,2024-01-24T17:04:05.839,35.940,1.000,0.004,0.014,0.000
1706108645849,2024-01-24T17:04:05.849,35.950,1.000,0.004,0.014,0.000
1706108645859,2024-01-24T17:04:05.859,35.960,1.000,0.004,0.014,0.000
1706108645869,2024-01-24T17:04:05.869,35.970,1.000,0.004,0.014,0.000
1706108645879,2024-01-24T17:04:05.879,35.980,1.000,0.004,0.014,0.000
1706108645889,2024-01-24T17:04:05.889,35.990,1.000,0.004,0.014,0.000
1706108645899,2024-01-24T17:04:05.899,36.000,1.000,0.004,0.014,0.000
1706108645909,2024-01-24T17:04:05.909,36.010,1.000,0.004,0.014,0.000
1706108645919,2024-01-24T17:04:05.919,36.020,1.000,0.004,0.014,0.000
1706108645929,2024-01-24T17:04:05.929,36.030,1.000,0.004,0.014,0.000
1706108645939,2024-01-24T17:04:05.939,36.040,1.000,0.004,0.014,0.000
1706108645949,2024-01-24T17:04:05.949,36.050,1.000,0.004,0.014,0.000
1706108645959,2024-01-24T17:04:05.959,36.060,1.000,0.004,0.014,0.000
1706108645969,2024-01-24T17:04:05.969,36.070,1.000,0.004,0.014,0.000
1706108645979,2024-01-24T17:04:05.979,36.080,1.000,0.004,0.014,0.000
1706108645989,2024-01-24T17:04:05.989,36.090,1.000,0.004,0.014,0.000
1706108645999,2024-01-24T17:04:05.999,36.100,1.000,0.004,0.014,0.000
1706108646009,2024-01-24T17:04:06.009,36.110,1.000,0.004,0.014,0.000
1706108646019,2024-01-24T17:04:06.019,36.120,1.000,0.004,0.014,0.000
1706108646029,2024-01-24T17:04:06.029,36.130,1.000,0.004,0.014,0.000
1706108646039,2024-01-24T17:04:06.039,36.140,1.000,0.004,0.014,0.000
1706108646049,2024-01-24T17:04:06.049,36.150,1.000,0.004,0.014,0.000
1706108646059,2024-01-24T17:04:06.059,36.160,1.000,0.004,0.014,0.000
1706108646069,2024-01-24T17:04:06.069,36.170,1.000,0.004,0.014,0.000
1706108646079,2024-01-24T17:04:06.079,36.180,1.000,0.004,0.014,0.000
1706108646089,2024-01-24T17:04:06.089,36.190,1.000,0.004,0.014,0.000
1706108646099,2024-01-24T17:04:06.099,36.200,1.000,0.004,0.014,0.000
1706108646109,2024-01-24T17:04:06.109,36.210,1.000,0.004,0.014,0.000
1706108646119,2024-01-24T17:04:06.119,36.220,1.000,0.004,0.014,0.000
1706108646129,2024-01-24T17:04:06.129,36.230,1.000,0.004,0.014,0.000
1706108646139,2024-01-24T17:04:06.139,36.240,1.000,0.004,0.014,0.000
1706108646149,2024-01-24T17:04:06.149,36.250,1.000,0.004,0.014,0.000
1706108646159,2024-01-24T17:04:06.159,36.260,1.000,0.004,0.014,0.000
1706108646169,2024-01-24T17:04:06.169,36.270,1.000,0.004,0.014,0.000
1706108646179,2024-01-24T17:04:06.179,36.280,1.000,0.004,0.014,0.000
1706108646189,2024-01-24T17:04:06.189,36.290,1.000,0.004,0.014,0.000
1706108646199,2024-01-24T17:04:06.199,36.300,1.000,0.004,0.014,0.000
1706108646209,2024-01-24T17:04:06.209,36.310,1.000,0.004,0.014,0.000
1706108646219,2024-01-24T17:04:06.219,36.320,1.000,0.004,0.014,0.000
1706108646229,2024-01-24T17:04:06.229,36.330,1.000,0.004,0.014,0.000
1706108646239,2024-01-24T17:04:06.239,36.340,1.000,0.004,0.014,0.000
1706108646249,2024-01-24T17:04:06.249,36.350,1.000,0.004,0.014,0.000
1706108646259,2024-01-24T17:04:06.259,36.360,1.000,0.004,0.014,0.000
1706108646269,2024-01-24T17:04:06.269,36.370,1.000,0.004,0.014,0.000
1706108646279,2024-01-24T17:04:06.279,36.380,1.000,0.004,0.014,0.000
1706108646289,2024-01-24T17:04:06.289,36.390,1.000,0.004,0.014,0.000
1706108646299,2024-01-24T17:04:06.299,36.400,1.000,0.004,0.014,0.000
1706108646309,2024-01-24T17:04:06.309,36.410,1.000,0.004,0.014,0.000
1706108646319,2024-01-24T17:04:06.319,36.420,1.000,0.004,0.014,0.000
1706108646329,2024-01-24T17:04:06.329,36.430,1.000,0.004,0.014,0.000
1706108646339,2024-01-24T17:04:06.339,36.440,1.000,0.004,0.014,0.000
1706108646349,2024-01-24T17:04:06.349,36.450,1.000,0.004,0.014,0.000
1706108646359,2024-01-24T17:04:06.359,36.460,1.000,0.004,0.014,0.000
1706108646369,2024-01-24T17:04:06.369,36.470,1.000,0.004,0.014,0.000
1706108646379,2024-01-24T17:04:06.379,36.480,1.000,0.004,0.014,0.000
1706108646389,2024-01-24T17:04:06.389,36.490,1.000,0.004,0.014,0.000
1706108646399,2024-01-24T17:04:06.399,36.500,1.000,0.004,0.014,0.000
1706108646409,2024-01-24T17:04:06.409,36.510,1.000,0.004,0.014,0.000
1706108646419,2024-01-24T17:04:06.419,36.520,1.000,0.004,0.014,0.000
1706108646429,2024-01-24T17:04:06.429,36.530,1.000,0.004,0.014,0.000
1706108646439,2024-01-24T17:04:06.439,36.540,1.000,0.004,0.014,0.000
1706108646449,2024-01-24T17:04:06.449,36.550,1.000,0.004,0.014,0.000
1706108646459,2024-01-24T17:04:06.459,36.560,1.000,0.004,0.014,0.000
1706108646469,2024-01-24T17:04:06.469,36.570,1.000,0.004,0.014,0.000
1706108646479,2024-01-24T17:04:06.479,36.580,1.000,0.004,0.014,0.000
1706108646489,2024-01-24T17:04:06.489,36.590,1.000,0.004,0.014,0.000
1706108646499,2024-01-24T17:04:06.499,36.600,1.000,0.004,0.014,0.000
1706108646509,2024-01-24T17:04:06.509,36.610,1.000,0.004,0.014,0.000
1706108646519,2024-01-24T17:04:06.519,36.620,1.000,0.004,0.014,0.000
1706108646529,2024-01-24T17:04:06.529,36.630,1.000,0.004,0.014,0.000
1706108646539,2024-01-24T17:04:06.539,36.640,1.000,0.004,0.014,0.000
1706108646549,2024-01-24T17:04:06.549,36.650,1.000,0.004,0.014,0.000
1706108646559,2024-01-24T17:04:06.559,36.660,1.000,0.004,0.014,0.000
1706108646569,2024-01-24T17:04:06.569,36.670,1.000,0.004,0.014,0.000
1706108646579,2024-01-24T17:04:06.579,36.680,1.000,0.004,0.014,0.000
1706108646589,2024-01-24T17:04:06.589,36.690,1.000,0.004,0.014,0.000
1706108646599,2024-01-24T17:04:06.599,36.700,1.000,0.004,0.014,0.000
1706108646609,2024-01-24T17:04:06.609,36.710,1.000,0.004,0.014,0.000
1706108646619,2024-01-24T17:04:06.619,36.720,1.000,0.004,0.014,0.000
1706108646629,2024-01-24T17:04:06.629,36.730,1.000,0.004,0.014,0.000
1706108646639,2024-01-24T17:04:06.639,36.740,1.000,0.004,0.014,0.000
1706108646649,2024-01-24T17:04:06.649,36.750,1.000,0.004,0.014,0.000
1706108646659,2024-01-24T17:04:06.659,36.760,1.000,0.004,0.014,0.000
1706108646669,2024-01-24T17:04:06.669,36.770,1.000,0.004,0.014,0.000
1706108646679,2024-01-24T17:04:06.679,36.780,1.000,0.004,0.014,0.000
1706108646689,2024-01-24T17:04:06.689,36.790,1.000,0.004,0.014,0.000
1706108646699,2024-01-24T17:04:06.699,36.800,1.000,0.004,0.014,0.000
1706108646709,2024-01-24T17:04:06.709,36.810,1.000,0.004,0.014,0.000
1706108646719,2024-01-24T17:04:06.719,36.820,1.000,0.004,0.014,0.000
1706108646729,2024-01-24T17:04:06.729,36.830,1.000,0.004,0.014,0.000
1706108646739,2024-01-24T17:04:06.739,36.840,1.000,0.004,0.014,0.000
1706108646749,2024-01-24T17:04:06.749,36.850,1.000,0.004,0.014,0.000
1706108646759,2024-01-24T17:04:06.759,36.860,1.000,0.004,0.014,0.000
1706108646769,2024-01-24T17:04:06.769,36.870,1.000,0.004,0.014,0.000
1706108646779,2024-01-24T17:04:06.779,36.880,1.000,0.004,0.014,0.000
1706108646789,2024-01-24T17:04:06.789,36.890,1.000,0.004,0.014,0.000
1706108646799,2024-01-24T17:04:06.799,36.900,1.000,0.004,0.014,0.000
1706108646809,2024-01-24T17:04:06.809,36.910,1.000,0.004,0.014,0.000
1706108646819,2024-01-24T17:04:06.819,36.920,1.000,0.004,0.014,0.000
1706108646829,2024-01-24T17:04:06.829,36.930,1.000,0.004,0.014,0.000
1706108646839,2024-01-24T17:04:06.839,36.940,1.000,0.004,0.014,0.000
1706108646849,2024-01-24T17:04:06.849,36.950,1.000,0.004,0.014,0.000
1706108646859,2024-01-24T17:04:06.859,36.960,1.000,0.004,0.014,0.000
1706108646869,2024-01-24T17:04:06.869,36.970,1.000,0.004,0.014,0.000
1706108646879,2024-01-24T17:04:06.879,36.980,1.000,0.004,0.014,0.000
1706108646889,2024-01-24T17:04:06.889,36.990,1.000,0.004,0.014,0.000
1706108646899,2024-01-24T17:04:06.899,37.000,1.000,0.004,0.014,0.000
1706108646909,2024-01-24T17:04:06.909,37.010,1.000,0.004,0.014,0.000
1706108646919,2024-01-24T17:04:06.919,37.020,1.000,0.004,0.014,0.000
1706108646929,2024-01-24T17:04:06.929,37.030,1.000,0.004,0.014,0.000
1706108646939,2024-01-24T17:04:06.939,37.040,1.000,0.004,0.014,0.000
1706108646949,2024-01-24T17:04:06.949,37.050,1.000,0.004,0.014,0.000
1706108646959,2024-01-24T17:04:06.959,37.060,1.000,0.004,0.014,0.000
1706108646969,2024-01-24T17:04:06.969,37.070,1.000,0.004,0.014,0.000
1706108646979,2024-01-24T17:04:06.979,37.080,1.000,0.004,0.014,0.000
1706108646989,2024-01-24T17:04:06.989,37.090,1.000,0.004,0.014,0.000
1706108646999,2024-01-24T17:04:06.999,37.100,1.000,0.004,0.014,0.000
1706108647009,2024-01-24T17:04:07.009,37.110,1.000,0.004,0.014,0.000
1706108647019,2024-01-24T17:04:07.019,37.120,1.000,0.004,0.014,0.000
1706108647029,2024-01-24T17:04:07.029,37.130,1.000,0.004,0.014,0.000
1706108647039,2024-01-24T17:04:07.039,37.140,1.000,0.004,0.014,0.000
1706108647049,2024-01-24T17:04:07.049,37.150,1.000,0.004,0.014,0.000
1706108647059,2024-01-24T17:04:07.059,37.160,1.000,0.004,0.014,0.000
1706108647069,2024-01-24T17:04:07.069,37.170,1.000,0.004,0.014,0.000
1706108647079,2024-01-24T17:04:07.079,37.180,1.000,0.004,0.014,0.000
1706108647089,2024-01-24T17:04:07.089,37.190,1.000,0.004,0.014,0.000
1706108647099,2024-01-24T17:04:07.099,37.200,1.000,0.004,0.014,0.000
1706108647109,2024-01-24T17:04:07.109,37.210,1.000,0.004,0.014,0.000
1706108647119,2024-01-24T17:04:07.119,37.220,1.000,0.004,0.014,0.000
1706108647129,2024-01-24T17:04:07.129,37.230,1.000,0.004,0.014,0.000
1706108647139,2024-01-24T17:04:07.139,37.240,1.000,0.004,0.014,0.000
1706108647149,2024-01-24T17:04:07.149,37.250,1.000,0.004,0.014,0.000
1706108647159,2024-01-24T17:04:07.159,37.260,1.000,0.004,0.014,0.000
1706108647169,2024-01-24T17:04:07.169,37.270,1.000,0.004,0.014,0.000
1706108647179,2024-01-24T17:04:07.179,37.280,1.000,0.004,0.014,0.000
1706108647189,2024-01-24T17:04:07.189,37.290,1.000,0.004,0.014,0.000
1706108647199,2024-01-24T17:04:07.199,37.300,1.000,0.004,0.014,0.000
1706108647209,2024-01-24T17:04:07.209,37.310,1.000,0.004,0.014,0.000
1706108647219,2024-01-24T17:04:07.219,37.320,1.000,0.004,0.014,0.000
1706108647229,2024-01-24T17:04:07.229,37.330,1.000,0.004,0.014,0.000
1706108647239,2024-01-24T17:04:07.239,37.340,1.000,0.004,0.014,0.000
1706108647249,2024-01-24T17:04:07.249,37.350,1.000,0.004,0.014,0.000
1706108647259,2024-01-24T17:04:07.259,37.360,1.000,0.004,0.014,0.000
1706108647269,2024-01-24T17:04:07.269,37.370,1.000,0.004,0.014,0.000
1706108647279,2024-01-24T17:04:07.279,37.380,1.000,0.004,0.014,0.000
1706108647289,2024-01-24T17:04:07.289,37.390,1.000,0.004,0.014,0.000
1706108647299,2024-01-24T17:04:07.299,37.400,1.000,0.004,0.014,0.000
1706108647309,2024-01-24T17:04:07.309,37.410,1.000,0.004,0.014,0.000
1706108647319,2024-01-24T17:04:07.319,37.420,1.000,0.004,0.014,0.000
1706108647329,2024-01-24T17:04:07.329,37.430,1.000,0.004,0.014,0.000
1706108647339,2024-01-24T17:04:07.339,37.440,1.000,0.004,0.014,0.000
1706108647349,2024-01-24T17:04:07.349,37.450,1.000,0.004,0.014,0.000
1706108647359,2024-01-24T17:04:07.359,37.460,1.000,0.004,0.014,0.000
1706108647369,2024-01-24T17:04:07.369,37.470,1.000,0.004,0.014,0.000
1706108647379,2024-01-24T17:04:07.379,37.480,1.000,0.004,0.014,0.000
1706108647389,2024-01-24T17:04:07.389,37.490,1.000,0.004,0.014,0.000
1706108647399,2024-01-24T17:04:07.399,37.500,1.000,0.004,0.014,0.000
1706108647409,2024-01-24T17:04:07.409,37.510,1.000,0.004,0.014,0.000
1706108647419,2024-01-24T17:04:07.419,37.520,1.000,0.004,0.014,0.000
1706108647429,2024-01-24T17:04:07.429,37.530,1.000,0.004,0.014,0.000
