Device,MAC,Timestamp,Time(03:00),elapsed (s),X(number),Y(number),Z (number)
4,E25AD03D0194,1721221296733,2024-07-17T16:01:36.733,33.33,-0.025390795,-0.0014899201,0.017433755
4,E25AD03D0194,1721221296743,2024-07-17T16:01:36.743,33.34,-0.02533342,-0.0037482309,0.012244229
4,E25AD03D0194,1721221296753,2024-07-17T16:01:36.753,33.35,-0.025276432,-0.00893709,0.007539749
4,E25AD03D0194,1721221296763,2024-07-17T16:01:36.763,33.36,-0.02326739,-0.0043712603,0.013583476
4,E25AD03D0194,1721221296773,2024-07-17T16:01:36.773,33.37,-0.024669996,0.00069447025,0.01916417
4,E25AD03D0194,1721221296783,2024-07-17T16:01:36.783,33.38,-0.024117239,-0.00009959382,0.015970578
4,E25AD03D0194,1721221296793,2024-07-17T16:01:36.793,33.39,-0.026502239,-0.008737027,0.014708523
4,E25AD03D0194,1721221296813,2024-07-17T16:01:36.813,33.41,-0.026877616,0.0003255124,0.009283012
4,E25AD03D0194,1721221296823,2024-07-17T16:01:36.823,33.42,-0.022444578,-0.0069987113,0.009519263
4,E25AD03D0194,1721221296843,2024-07-17T16:01:36.843,33.44,-0.025286837,-0.005480067,0.020747034
4,E25AD03D0194,1721221296853,2024-07-17T16:01:36.853,33.45,-0.0271926,-0.0049680574,0.015155971
4,E25AD03D0194,1721221296873,2024-07-17T16:01:36.873,33.47,-0.023695767,-0.0029712701,0.013643891
4,E25AD03D0194,1721221296893,2024-07-17T16:01:36.893,33.49,-0.025577802,-0.0054126377,0.015054226
4,E25AD03D0194,1721221296903,2024-07-17T16:01:36.903,33.5,-0.025545418,-0.0063891993,0.01622826
4,E25AD03D0194,1721221296913,2024-07-17T16:01:36.913,33.51,-0.026005011,-0.007365785,0.013473136
4,E25AD03D0194,1721221296923,2024-07-17T16:01:36.923,33.52,-0.02793071,-0.008830627,0.015592456
4,E25AD03D0194,1721221296933,2024-07-17T16:01:36.933,33.53,-0.02448746,-0.008830627,0.016723033
4,E25AD03D0194,1721221296943,2024-07-17T16:01:36.943,33.54,-0.025440002,-0.004924357,0.012962221
4,E25AD03D0194,1721221296953,2024-07-17T16:01:36.953,33.55,-0.024926437,-0.011272019,0.017999118
4,E25AD03D0194,1721221296963,2024-07-17T16:01:36.963,33.56,-0.026360257,-0.01224858,0.013791537
4,E25AD03D0194,1721221296983,2024-07-17T16:01:36.983,33.58,-0.024844456,-0.0049073384,0.018477893
4,E25AD03D0194,1721221296993,2024-07-17T16:01:36.993,33.59,-0.027744774,-0.015161271,0.017189616
94,E25AD03D0194,1721221297003,2024-07-17T16:01:37.003,33.6,-0.026254257,-0.0048767054,0.014873418
4,E25AD03D0194,1721221297013,2024-07-17T16:01:37.013,33.61,-0.023808282,-0.0010726545,0.013532943
4,E25AD03D0194,1721221297023,2024-07-17T16:01:37.023,33.62,-0.022340426,-0.008031749,0.016107868
4,E25AD03D0194,1721221297033,2024-07-17T16:01:37.033,33.63,-0.022340912,-0.005203008,0.017176634
4,E25AD03D0194,1721221297043,2024-07-17T16:01:37.043,33.64,-0.025272444,-0.0033762704,0.016795872
4,E25AD03D0194,1721221297053,2024-07-17T16:01:37.053,33.65,-0.024292674,-0.004454954,0.013004281
4,E25AD03D0194,1721221297073,2024-07-17T16:01:37.073,33.67,-0.022824816,-0.0036733744,0.021504167
4,E25AD03D0194,1721221297083,2024-07-17T16:01:37.083,33.68,-0.024776675,-0.0018015625,0.01670429
4,E25AD03D0194,1721221297093,2024-07-17T16:01:37.093,33.69,-0.025752168,-0.0052998303,0.012391693
4,E25AD03D0194,1721221297103,2024-07-17T16:01:37.103,33.7,-0.02182871,0.0010701139,0.01393843
4,E25AD03D0194,1721221297113,2024-07-17T16:01:37.113,33.71,-0.02280527,0.0020466875,0.016868114
4,E25AD03D0194,1721221297123,2024-07-17T16:01:37.123,33.72,-0.025734954,-0.0018595709,0.014426711
4,E25AD03D0194,1721221297133,2024-07-17T16:01:37.133,33.73,-0.024758393,0.0020466875,0.010520453
4,E25AD03D0194,1721221297143,2024-07-17T16:01:37.143,33.74,-0.023293551,0.003023249,0.014426711
4,E25AD03D0194,1721221297163,2024-07-17T16:01:37.163,33.76,-0.02182871,-0.0033244132,0.014426711
4,E25AD03D0194,1721221297173,2024-07-17T16:01:37.173,33.77,-0.023293551,-0.003812694,0.016379833
4,E25AD03D0194,1721221297183,2024-07-17T16:01:37.183,33.78,-0.024270112,-0.0013712901,0.015403273
4,E25AD03D0194,1721221297193,2024-07-17T16:01:37.193,33.79,-0.025246674,-0.008695502,0.015403273
4,E25AD03D0194,1721221297203,2024-07-17T16:01:37.203,33.8,-0.026223235,-0.0047892556,0.01393843
4,E25AD03D0194,1721221297213,2024-07-17T16:01:37.213,33.81,-0.024270112,-0.00039472847,0.012961868
4,E25AD03D0194,1721221297223,2024-07-17T16:01:37.223,33.82,-0.02280527,-0.0067423787,0.014426711
4,E25AD03D0194,1721221297233,2024-07-17T16:01:37.233,33.83,-0.024758393,-0.0028361324,0.013450149
4,E25AD03D0194,1721221297253,2024-07-17T16:01:37.253,33.85,-0.024270112,-0.0023478516,0.011008733
4,E25AD03D0194,1721221297263,2024-07-17T16:01:37.263,33.86,-0.02378183,-0.0047892556,0.016379833
4,E25AD03D0194,1721221297273,2024-07-17T16:01:37.273,33.87,-0.026223235,-0.0023478516,0.012961868
4,E25AD03D0194,1721221297283,2024-07-17T16:01:37.283,33.88,-0.025735052,-0.0013901439,0.013467702
4,E25AD03D0194,1721221297293,2024-07-17T16:01:37.293,33.89,-0.025246674,-0.0033658163,0.014465208
4,E25AD03D0194,1721221297303,2024-07-17T16:01:37.303,33.9,-0.024758393,-0.0048477985,0.010086594
4,E25AD03D0194,1721221297313,2024-07-17T16:01:37.313,33.91,-0.02182871,-0.0053360793,0.011551436
4,E25AD03D0194,1721221297333,2024-07-17T16:01:37.333,33.93,-0.025734954,-0.0048477985,0.013504571
4,E25AD03D0194,1721221297343,2024-07-17T16:01:37.343,33.94,-0.025734954,-0.0043595177,0.014481133
4,E25AD03D0194,1721221297353,2024-07-17T16:01:37.353,33.95,-0.025734954,-0.0048477985,0.014481133
4,E25AD03D0194,1721221297363,2024-07-17T16:01:37.363,33.96,-0.025734954,-0.0019181139,0.017899098
4,E25AD03D0194,1721221297373,2024-07-17T16:01:37.373,33.97,-0.026223235,-0.0019181139,0.017410817
4,E25AD03D0194,1721221297383,2024-07-17T16:01:37.383,33.98,-0.023293551,-0.0048477985,0.014969414
4,E25AD03D0194,1721221297393,2024-07-17T16:01:37.393,33.99,-0.024758393,-0.0043595177,0.014481133
4,E25AD03D0194,1721221297403,2024-07-17T16:01:37.403,34,-0.025734954,-0.0024063948,0.0139928525
4,E25AD03D0194,1721221297423,2024-07-17T16:01:37.423,34.02,-0.02182871,-0.0028946754,0.014969414
4,E25AD03D0194,1721221297433,2024-07-17T16:01:37.433,34.03,-0.023293551,-0.006312641,0.015457694
4,E25AD03D0194,1721221297443,2024-07-17T16:01:37.443,34.04,-0.024270112,-0.003871237,0.014969414
4,E25AD03D0194,1721221297453,2024-07-17T16:01:37.453,34.05,-0.025246674,-0.0033829561,0.013504571
4,E25AD03D0194,1721221297463,2024-07-17T16:01:37.463,34.06,-0.021340428,-0.0073063304,0.014985326
4,E25AD03D0194,1721221297473,2024-07-17T16:01:37.473,34.07,-0.023293551,-0.005841488,0.019868134
4,E25AD03D0194,1721221297483,2024-07-17T16:01:37.483,34.08,-0.026223235,-0.0038883649,0.015961887
4,E25AD03D0194,1721221297493,2024-07-17T16:01:37.493,34.09,-0.024758393,-0.001446961,0.014985326
4,E25AD03D0194,1721221297513,2024-07-17T16:01:37.513,34.11,-0.024758393,-0.003400084,0.015473607
4,E25AD03D0194,1721221297523,2024-07-17T16:01:37.523,34.12,-0.025246674,-0.0029118033,0.014985326
4,E25AD03D0194,1721221297533,2024-07-17T16:01:37.533,34.13,-0.024270112,-0.0053532072,0.013520484
4,E25AD03D0194,1721221297543,2024-07-17T16:01:37.543,34.14,-0.023293551,-0.003400084,0.014497045
4,E25AD03D0194,1721221297563,2024-07-17T16:01:37.563,34.16,-0.025246771,-0.003926267,0.014532188
4,E25AD03D0194,1721221297573,2024-07-17T16:01:37.573,34.17,-0.024270209,-0.0014848632,0.014532188
4,E25AD03D0194,1721221297583,2024-07-17T16:01:37.583,34.18,-0.022317184,-0.0015039359,0.013573325
4,E25AD03D0194,1721221297613,2024-07-17T16:01:37.613,34.21,-0.024270307,-0.0034947668,0.016538031
4,E25AD03D0194,1721221297623,2024-07-17T16:01:37.623,34.22,-0.022317184,-0.00546847,0.017045325
4,E25AD03D0194,1721221297633,2024-07-17T16:01:37.633,34.23,-0.02573515,-0.0035396589,0.015114763
4,E25AD03D0194,1721221297653,2024-07-17T16:01:37.653,34.25,-0.02573515,-0.0006683106,0.017610138
4,E25AD03D0194,1721221297663,2024-07-17T16:01:37.663,34.26,-0.024758587,-0.006081082,0.017160477
4,E25AD03D0194,1721221297683,2024-07-17T16:01:37.683,34.28,-0.025263984,-0.0051735663,0.017121894
4,E25AD03D0194,1721221297693,2024-07-17T16:01:37.693,34.29,-0.02428752,-0.0052061565,0.016663846
4,E25AD03D0194,1721221297703,2024-07-17T16:01:37.703,34.3,-0.025769575,-0.0066987993,0.016097402
4,E25AD03D0194,1721221297713,2024-07-17T16:01:37.713,34.31,-0.027234416,-0.006721118,0.018071264
4,E25AD03D0194,1721221297723,2024-07-17T16:01:37.723,34.32,-0.026257856,-0.0028357068,0.01906708
4,E25AD03D0194,1721221297733,2024-07-17T16:01:37.733,34.33,-0.024320778,-0.0014923391,0.018596206
4,E25AD03D0194,1721221297743,2024-07-17T16:01:37.743,34.34,-0.024829676,-0.002629797,0.017156757
4,E25AD03D0194,1721221297753,2024-07-17T16:01:37.753,34.35,-0.023383992,-0.002299167,0.015722305
4,E25AD03D0194,1721221297773,2024-07-17T16:01:37.773,34.37,-0.02293529,-0.004095016,0.016768375
4,E25AD03D0194,1721221297783,2024-07-17T16:01:37.783,34.38,-0.023929162,-0.0086419545,0.01533994
4,E25AD03D0194,1721221297793,2024-07-17T16:01:37.793,34.39,-0.02787207,-0.0048881685,0.018191364
4,E25AD03D0194,1721221297803,2024-07-17T16:01:37.803,34.4,-0.022516638,-0.003556884,0.017243113
4,E25AD03D0194,1721221297813,2024-07-17T16:01:37.813,34.41,-0.024992663,-0.005652098,0.018143835
4,E25AD03D0194,1721221297823,2024-07-17T16:01:37.823,34.42,-0.025498351,-0.0013996499,0.017680936
4,E25AD03D0194,1721221297833,2024-07-17T16:01:37.833,34.43,-0.023075717,-0.0009439714,0.015156519
4,E25AD03D0194,1721221297843,2024-07-17T16:01:37.843,34.44,-0.024069685,-0.0009822019,0.01606429
94,E25AD03D0194,1721221296153,2024-07-17T16:01:36.153,32.75,-0.022584323,-0.003008516,0.01863253
4,E25AD03D0194,1721221296163,2024-07-17T16:01:36.163,32.76,-0.020638008,-0.0034880445,0.019070763
4,E25AD03D0194,1721221296173,2024-07-17T16:01:36.173,32.77,-0.023085732,-0.006885211,0.01949954
4,E25AD03D0194,1721221296193,2024-07-17T16:01:36.193,32.79,-0.024562243,-0.0034494372,0.016479488
4,E25AD03D0194,1721221296203,2024-07-17T16:01:36.203,32.8,-0.023102459,-0.003448173,0.016934838
4,E25AD03D0194,1721221296213,2024-07-17T16:01:36.213,32.81,-0.024083786,-0.00491056,0.017391114
4,E25AD03D0194,1721221296223,2024-07-17T16:01:36.223,32.82,-0.025552323,-0.0044175624,0.015410213
4,E25AD03D0194,1721221296233,2024-07-17T16:01:36.233,32.83,-0.025554463,-0.007817743,0.014892296
4,E25AD03D0194,1721221296243,2024-07-17T16:01:36.243,32.84,-0.024092635,-0.0039000222,0.01681515
4,E25AD03D0194,1721221296253,2024-07-17T16:01:36.253,32.85,-0.024583055,-0.0058389837,0.014347077
4,E25AD03D0194,1721221296263,2024-07-17T16:01:36.263,32.86,-0.024096135,-0.00728293,0.01529399
4,E25AD03D0194,1721221296283,2024-07-17T16:01:36.283,32.88,-0.026542207,-0.0052694282,0.01667142
4,E25AD03D0194,1721221296293,2024-07-17T16:01:36.293,32.89,-0.025568077,-0.0062226867,0.016146682
4,E25AD03D0194,1721221296303,2024-07-17T16:01:36.303,32.9,-0.023616316,-0.009600647,0.016587883
4,E25AD03D0194,1721221296313,2024-07-17T16:01:36.313,32.91,-0.027034573,-0.01099913,0.017499447
4,E25AD03D0194,1721221296323,2024-07-17T16:01:36.323,32.92,-0.026076585,-0.0032283203,0.017423302
4,E25AD03D0194,1721221296333,2024-07-17T16:01:36.333,32.93,-0.026094673,-0.0027972697,0.01394706
4,E25AD03D0194,1721221296343,2024-07-17T16:01:36.343,32.94,-0.024648795,-0.0014032237,0.014873345
4,E25AD03D0194,1721221296353,2024-07-17T16:01:36.353,32.95,-0.024180936,-0.00050284364,0.018237023
4,E25AD03D0194,1721221296373,2024-07-17T16:01:36.373,32.97,-0.02029871,0.00039476494,0.011812777
4,E25AD03D0194,1721221296383,2024-07-17T16:01:36.383,32.98,-0.020303085,-0.0025179742,0.017139496
4,E25AD03D0194,1721221296393,2024-07-17T16:01:36.393,32.99,-0.023726108,0.00091383676,0.01709475
4,E25AD03D0194,1721221296403,2024-07-17T16:01:36.403,33,-0.024219738,0.0023883067,0.016076688
4,E25AD03D0194,1721221296413,2024-07-17T16:01:36.413,33.01,-0.021294331,-0.0000645968,0.014107677
4,E25AD03D0194,1721221296423,2024-07-17T16:01:36.423,33.02,-0.023739917,-0.004455501,0.016031347
4,E25AD03D0194,1721221296433,2024-07-17T16:01:36.433,33.03,-0.023254652,-0.0058881426,0.014028846
4,E25AD03D0194,1721221296443,2024-07-17T16:01:36.443,33.04,-0.022768607,-0.0034165431,0.013008717
4,E25AD03D0194,1721221296463,2024-07-17T16:01:36.463,33.06,-0.025703155,-0.002880222,0.014397233
4,E25AD03D0194,1721221296473,2024-07-17T16:01:36.473,33.07,-0.024240647,-0.0013936813,0.012897332
4,E25AD03D0194,1721221296483,2024-07-17T16:01:36.483,33.08,-0.024242299,-0.0023490065,0.011401881
4,E25AD03D0194,1721221296493,2024-07-17T16:01:36.493,33.09,-0.023755964,-0.0023266152,0.014296617
4,E25AD03D0194,1721221296503,2024-07-17T16:01:36.503,33.1,-0.021318255,0.00061960163,0.016698416
4,E25AD03D0194,1721221296513,2024-07-17T16:01:36.513,33.11,-0.02278796,-0.0018017449,0.018113336
4,E25AD03D0194,1721221296523,2024-07-17T16:01:36.523,33.12,-0.02425747,-0.0012931515,0.016111271
4,E25AD03D0194,1721221296553,2024-07-17T16:01:36.553,33.15,-0.022806631,-0.0012394342,0.0149945645
4,E25AD03D0194,1721221296563,2024-07-17T16:01:36.563,33.16,-0.023787472,-0.0017079494,0.015925225
4,E25AD03D0194,1721221296573,2024-07-17T16:01:36.573,33.17,-0.024275752,-0.0022125314,0.015452674
4,E25AD03D0194,1721221296583,2024-07-17T16:01:36.583,33.18,-0.024275752,-0.0017423994,0.014982068
4,E25AD03D0194,1721221296593,2024-07-17T16:01:36.593,33.19,-0.025252314,-0.004203411,0.014024422
4,E25AD03D0194,1721221296603,2024-07-17T16:01:36.603,33.2,-0.025252314,-0.004203411,0.014512702
4,E25AD03D0194,1721221296613,2024-07-17T16:01:36.613,33.21,-0.02281091,-0.0051799724,0.015000983
4,E25AD03D0194,1721221296633,2024-07-17T16:01:36.633,33.23,-0.023787472,-0.00371513,0.012071298
4,E25AD03D0194,1721221296643,2024-07-17T16:01:36.643,33.24,-0.022792725,-0.005668253,0.013162393
4,E25AD03D0194,1721221296653,2024-07-17T16:01:36.653,33.25,-0.022771427,-0.006644839,0.017690623
4,E25AD03D0194,1721221296663,2024-07-17T16:01:36.663,33.26,-0.02275188,-0.0002971647,0.015860846
4,E25AD03D0194,1721221296683,2024-07-17T16:01:36.683,33.28,-0.022218963,-0.005651843,0.008311568
4,E25AD03D0194,1721221296703,2024-07-17T16:01:36.703,33.3,-0.021653274,0.0028510112,0.016414393
4,E25AD03D0194,1721221296723,2024-07-17T16:01:36.723,33.32,-0.024471123,-0.002160346,0.015302123
4,E25AD03D0194,1721221296733,2024-07-17T16:01:36.733,33.33,-0.025390795,-0.0014899201,0.017433755
4,E25AD03D0194,1721221296743,2024-07-17T16:01:36.743,33.34,-0.02533342,-0.0037482309,0.012244229
4,E25AD03D0194,1721221296753,2024-07-17T16:01:36.753,33.35,-0.025276432,-0.00893709,0.007539749
4,E25AD03D0194,1721221296763,2024-07-17T16:01:36.763,33.36,-0.02326739,-0.0043712603,0.013583476
4,E25AD03D0194,1721221296773,2024-07-17T16:01:36.773,33.37,-0.024669996,0.00069447025,0.01916417
4,E25AD03D0194,1721221296783,2024-07-17T16:01:36.783,33.38,-0.024117239,-0.00009959382,0.015970578
4,E25AD03D0194,1721221296793,2024-07-17T16:01:36.793,33.39,-0.026502239,-0.008737027,0.014708523
4,E25AD03D0194,1721221296813,2024-07-17T16:01:36.813,33.41,-0.026877616,0.0003255124,0.009283012
4,E25AD03D0194,1721221296823,2024-07-17T16:01:36.823,33.42,-0.022444578,-0.0069987113,0.009519263
4,E25AD03D0194,1721221296843,2024-07-17T16:01:36.843,33.44,-0.025286837,-0.005480067,0.020747034
4,E25AD03D0194,1721221296853,2024-07-17T16:01:36.853,33.45,-0.0271926,-0.0049680574,0.015155971
4,E25AD03D0194,1721221296873,2024-07-17T16:01:36.873,33.47,-0.023695767,-0.0029712701,0.013643891
4,E25AD03D0194,1721221296893,2024-07-17T16:01:36.893,33.49,-0.025577802,-0.0054126377,0.015054226
4,E25AD03D0194,1721221296903,2024-07-17T16:01:36.903,33.5,-0.025545418,-0.0063891993,0.01622826
4,E25AD03D0194,1721221296913,2024-07-17T16:01:36.913,33.51,-0.026005011,-0.007365785,0.013473136
4,E25AD03D0194,1721221296923,2024-07-17T16:01:36.923,33.52,-0.02793071,-0.008830627,0.015592456
4,E25AD03D0194,1721221296933,2024-07-17T16:01:36.933,33.53,-0.02448746,-0.008830627,0.016723033
4,E25AD03D0194,1721221296943,2024-07-17T16:01:36.943,33.54,-0.025440002,-0.004924357,0.012962221
4,E25AD03D0194,1721221296953,2024-07-17T16:01:36.953,33.55,-0.024926437,-0.011272019,0.017999118
4,E25AD03D0194,1721221296963,2024-07-17T16:01:36.963,33.56,-0.026360257,-0.01224858,0.013791537
4,E25AD03D0194,1721221296983,2024-07-17T16:01:36.983,33.58,-0.024844456,-0.0049073384,0.018477893
4,E25AD03D0194,1721221296993,2024-07-17T16:01:36.993,33.59,-0.027744774,-0.015161271,0.017189616
94,E25AD03D0194,1721221297003,2024-07-17T16:01:37.003,33.6,-0.026254257,-0.0048767054,0.014873418
4,E25AD03D0194,1721221297013,2024-07-17T16:01:37.013,33.61,-0.023808282,-0.0010726545,0.013532943
4,E25AD03D0194,1721221297023,2024-07-17T16:01:37.023,33.62,-0.022340426,-0.008031749,0.016107868
4,E25AD03D0194,1721221297033,2024-07-17T16:01:37.033,33.63,-0.022340912,-0.005203008,0.017176634
4,E25AD03D0194,1721221297043,2024-07-17T16:01:37.043,33.64,-0.025272444,-0.0033762704,0.016795872
4,E25AD03D0194,1721221297053,2024-07-17T16:01:37.053,33.65,-0.024292674,-0.004454954,0.013004281
4,E25AD03D0194,1721221297073,2024-07-17T16:01:37.073,33.67,-0.022824816,-0.0036733744,0.021504167
4,E25AD03D0194,1721221297083,2024-07-17T16:01:37.083,33.68,-0.024776675,-0.0018015625,0.01670429
4,E25AD03D0194,1721221297093,2024-07-17T16:01:37.093,33.69,-0.025752168,-0.0052998303,0.012391693
4,E25AD03D0194,1721221297103,2024-07-17T16:01:37.103,33.7,-0.02182871,0.0010701139,0.01393843
4,E25AD03D0194,1721221297113,2024-07-17T16:01:37.113,33.71,-0.02280527,0.0020466875,0.016868114
4,E25AD03D0194,1721221297123,2024-07-17T16:01:37.123,33.72,-0.025734954,-0.0018595709,0.014426711
4,E25AD03D0194,1721221297133,2024-07-17T16:01:37.133,33.73,-0.024758393,0.0020466875,0.010520453
4,E25AD03D0194,1721221297143,2024-07-17T16:01:37.143,33.74,-0.023293551,0.003023249,0.014426711
4,E25AD03D0194,1721221297163,2024-07-17T16:01:37.163,33.76,-0.02182871,-0.0033244132,0.014426711
4,E25AD03D0194,1721221297173,2024-07-17T16:01:37.173,33.77,-0.023293551,-0.003812694,0.016379833
4,E25AD03D0194,1721221297183,2024-07-17T16:01:37.183,33.78,-0.024270112,-0.0013712901,0.015403273
4,E25AD03D0194,1721221297193,2024-07-17T16:01:37.193,33.79,-0.025246674,-0.008695502,0.015403273
4,E25AD03D0194,1721221297203,2024-07-17T16:01:37.203,33.8,-0.026223235,-0.0047892556,0.01393843
4,E25AD03D0194,1721221297213,2024-07-17T16:01:37.213,33.81,-0.024270112,-0.00039472847,0.012961868
4,E25AD03D0194,1721221297223,2024-07-17T16:01:37.223,33.82,-0.02280527,-0.0067423787,0.014426711
4,E25AD03D0194,1721221297233,2024-07-17T16:01:37.233,33.83,-0.024758393,-0.0028361324,0.013450149
4,E25AD03D0194,1721221297253,2024-07-17T16:01:37.253,33.85,-0.024270112,-0.0023478516,0.011008733
4,E25AD03D0194,1721221297263,2024-07-17T16:01:37.263,33.86,-0.02378183,-0.0047892556,0.016379833
4,E25AD03D0194,1721221297273,2024-07-17T16:01:37.273,33.87,-0.026223235,-0.0023478516,0.012961868
4,E25AD03D0194,1721221297283,2024-07-17T16:01:37.283,33.88,-0.025735052,-0.0013901439,0.013467702
4,E25AD03D0194,1721221297293,2024-07-17T16:01:37.293,33.89,-0.025246674,-0.0033658163,0.014465208
4,E25AD03D0194,1721221297303,2024-07-17T16:01:37.303,33.9,-0.024758393,-0.0048477985,0.010086594
4,E25AD03D0194,1721221297313,2024-07-17T16:01:37.313,33.91,-0.02182871,-0.0053360793,0.011551436
4,E25AD03D0194,1721221297333,2024-07-17T16:01:37.333,33.93,-0.025734954,-0.0048477985,0.013504571
4,E25AD03D0194,1721221297343,2024-07-17T16:01:37.343,33.94,-0.025734954,-0.0043595177,0.014481133
4,E25AD03D0194,1721221297353,2024-07-17T16:01:37.353,33.95,-0.025734954,-0.0048477985,0.014481133
4,E25AD03D0194,1721221297363,2024-07-17T16:01:37.363,33.96,-0.025734954,-0.0019181139,0.017899098
4,E25AD03D0194,1721221297373,2024-07-17T16:01:37.373,33.97,-0.026223235,-0.0019181139,0.017410817
4,E25AD03D0194,1721221297383,2024-07-17T16:01:37.383,33.98,-0.023293551,-0.0048477985,0.014969414
4,E25AD03D0194,1721221297393,2024-07-17T16:01:37.393,33.99,-0.024758393,-0.0043595177,0.014481133
4,E25AD03D0194,1721221297403,2024-07-17T16:01:37.403,34,-0.025734954,-0.0024063948,0.0139928525
4,E25AD03D0194,1721221297423,2024-07-17T16:01:37.423,34.02,-0.02182871,-0.0028946754,0.014969414
4,E25AD03D0194,1721221297433,2024-07-17T16:01:37.433,34.03,-0.023293551,-0.006312641,0.015457694
4,E25AD03D0194,1721221297443,2024-07-17T16:01:37.443,34.04,-0.024270112,-0.003871237,0.014969414
4,E25AD03D0194,1721221297453,2024-07-17T16:01:37.453,34.05,-0.025246674,-0.0033829561,0.013504571
4,E25AD03D0194,1721221297463,2024-07-17T16:01:37.463,34.06,-0.021340428,-0.0073063304,0.014985326
4,E25AD03D0194,1721221297473,2024-07-17T16:01:37.473,34.07,-0.023293551,-0.005841488,0.019868134
4,E25AD03D0194,1721221297483,2024-07-17T16:01:37.483,34.08,-0.026223235,-0.0038883649,0.015961887
4,E25AD03D0194,1721221297493,2024-07-17T16:01:37.493,34.09,-0.024758393,-0.001446961,0.014985326
4,E25AD03D0194,1721221297513,2024-07-17T16:01:37.513,34.11,-0.024758393,-0.003400084,0.015473607
4,E25AD03D0194,1721221297523,2024-07-17T16:01:37.523,34.12,-0.025246674,-0.0029118033,0.014985326
4,E25AD03D0194,1721221297533,2024-07-17T16:01:37.533,34.13,-0.024270112,-0.0053532072,0.013520484
4,E25AD03D0194,1721221297543,2024-07-17T16:01:37.543,34.14,-0.023293551,-0.003400084,0.014497045
4,E25AD03D0194,1721221297563,2024-07-17T16:01:37.563,34.16,-0.025246771,-0.003926267,0.014532188
4,E25AD03D0194,1721221297573,2024-07-17T16:01:37.573,34.17,-0.024270209,-0.0014848632,0.014532188
4,E25AD03D0194,1721221297583,2024-07-17T16:01:37.583,34.18,-0.022317184,-0.0015039359,0.013573325
4,E25AD03D0194,1721221297613,2024-07-17T16:01:37.613,34.21,-0.024270307,-0.0034947668,0.016538031
4,E25AD03D0194,1721221297623,2024-07-17T16:01:37.623,34.22,-0.022317184,-0.00546847,0.017045325
4,E25AD03D0194,1721221297633,2024-07-17T16:01:37.633,34.23,-0.02573515,-0.0035396589,0.015114763
4,E25AD03D0194,1721221297653,2024-07-17T16:01:37.653,34.25,-0.02573515,-0.0006683106,0.017610138
4,E25AD03D0194,1721221297663,2024-07-17T16:01:37.663,34.26,-0.024758587,-0.006081082,0.017160477
4,E25AD03D0194,1721221297683,2024-07-17T16:01:37.683,34.28,-0.025263984,-0.0051735663,0.017121894
4,E25AD03D0194,1721221297693,2024-07-17T16:01:37.693,34.29,-0.02428752,-0.0052061565,0.016663846
4,E25AD03D0194,1721221297703,2024-07-17T16:01:37.703,34.3,-0.025769575,-0.0066987993,0.016097402
4,E25AD03D0194,1721221297713,2024-07-17T16:01:37.713,34.31,-0.027234416,-0.006721118,0.018071264
4,E25AD03D0194,1721221297723,2024-07-17T16:01:37.723,34.32,-0.026257856,-0.0028357068,0.01906708
4,E25AD03D0194,1721221297733,2024-07-17T16:01:37.733,34.33,-0.024320778,-0.0014923391,0.018596206
4,E25AD03D0194,1721221297743,2024-07-17T16:01:37.743,34.34,-0.024829676,-0.002629797,0.017156757
4,E25AD03D0194,1721221297753,2024-07-17T16:01:37.753,34.35,-0.023383992,-0.002299167,0.015722305
4,E25AD03D0194,1721221297773,2024-07-17T16:01:37.773,34.37,-0.02293529,-0.004095016,0.016768375
4,E25AD03D0194,1721221297783,2024-07-17T16:01:37.783,34.38,-0.023929162,-0.0086419545,0.01533994
4,E25AD03D0194,1721221297793,2024-07-17T16:01:37.793,34.39,-0.02787207,-0.0048881685,0.018191364
4,E25AD03D0194,1721221297803,2024-07-17T16:01:37.803,34.4,-0.022516638,-0.003556884,0.017243113
4,E25AD03D0194,1721221297813,2024-07-17T16:01:37.813,34.41,-0.024992663,-0.005652098,0.018143835
4,E25AD03D0194,1721221297823,2024-07-17T16:01:37.823,34.42,-0.025498351,-0.0013996499,0.017680936
4,E25AD03D0194,1721221297833,2024-07-17T16:01:37.833,34.43,-0.023075717,-0.0009439714,0.015156519
4,E25AD03D0194,1721221297843,2024-07-17T16:01:37.843,34.44,-0.024069685,-0.0009822019,0.01606429
94,E25AD03D0194,1721221297863,2024-07-17T16:01:37.863,34.46,-0.022641115,-0.0030163566,0.015433394
4,E25AD03D0194,1721221297873,2024-07-17T16:01:37.873,34.47,-0.024124824,-0.0050037596,0.016816683
4,E25AD03D0194,1721221297883,2024-07-17T16:01:37.883,34.48,-0.023148263,-0.00064003584,0.018309824
4,E25AD03D0194,1721221297893,2024-07-17T16:01:37.893,34.49,-0.02314836,0.000298356,0.01883298
4,E25AD03D0194,1721221297903,2024-07-17T16:01:37.903,34.5,-0.024124824,0.00025035208,0.017412154
4,E25AD03D0194,1721221297913,2024-07-17T16:01:37.913,34.51,-0.025101483,0.0016631304,0.018924648
4,E25AD03D0194,1721221297923,2024-07-17T16:01:37.923,34.52,-0.02560688,0.0025848078,0.018383976
4,E25AD03D0194,1721221297933,2024-07-17T16:01:37.933,34.53,-0.021231316,0.0010540315,0.018818283
